Function,Dimension,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,LowerBound,UpperBound,Optimum,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
F1,500,23,1022,12000123,30,500,-100.0,100.0,0.0,0.0,1511113.5532100373,0.0,28.48801729999832,PASS
F1,500,25,1024,12000125,30,500,-100.0,100.0,0.0,0.0,1497377.1391804477,0.0,28.310180999993463,PASS
F1,500,24,1023,12000124,30,500,-100.0,100.0,0.0,0.0,1532161.5480001452,0.0,28.473646200000076,PASS
F1,500,26,1025,12000126,30,500,-100.0,100.0,0.0,0.0,1552342.9957306036,0.0,28.641398499996285,PASS
F1,500,27,1026,12000127,30,500,-100.0,100.0,0.0,0.0,1453370.2715421645,0.0,27.94947880000109,PASS
F1,500,28,1027,12000128,30,500,-100.0,100.0,0.0,0.0,1545919.5627182708,0.0,28.01232290000189,PASS
F1,500,29,1028,12000129,30,500,-100.0,100.0,0.0,0.0,1522536.797764884,0.0,28.151653200009605,PASS
F1,500,30,1029,12000130,30,500,-100.0,100.0,0.0,0.0,1568655.3109290951,0.0,28.23349379999854,PASS
F2,500,3,1002,12000203,30,500,-10.0,10.0,0.0,0.0,1.395404622536586e+264,0.0,28.2329630000022,PASS
F2,500,1,1000,12000201,30,500,-10.0,10.0,0.0,0.0,3.151380846592418e+246,0.0,28.733054600001196,PASS
F2,500,4,1003,12000204,30,500,-10.0,10.0,0.0,0.0,1.038998312800249e+265,0.0,28.597592799997074,PASS
F2,500,2,1001,12000202,30,500,-10.0,10.0,0.0,0.0,1.0738867422284052e+269,0.0,29.010158399993088,PASS
F2,500,8,1007,12000208,30,500,-10.0,10.0,0.0,8.716754800667416e-277,1.7159941368511264e+263,8.716754800667416e-277,28.366313799997442,PASS
F2,500,7,1006,12000207,30,500,-10.0,10.0,0.0,3.865068424809616e-221,1.4852857622123222e+265,3.865068424809616e-221,28.68972370000847,PASS
F2,500,6,1005,12000206,30,500,-10.0,10.0,0.0,1.7718286666200413e-245,5.055409153806508e+267,1.7718286666200413e-245,28.76011830000789,PASS
F2,500,5,1004,12000205,30,500,-10.0,10.0,0.0,1.317070479520277e-233,2.9744845254080503e+256,1.317070479520277e-233,28.779638399995747,PASS
F2,500,9,1008,12000209,30,500,-10.0,10.0,0.0,2.3135744370401642e-215,1.7072795427902763e+268,2.3135744370401642e-215,28.108933600000455,PASS
F2,500,10,1009,12000210,30,500,-10.0,10.0,0.0,8.822720059669532e-258,5.36828825978769e+259,8.822720059669532e-258,28.116736399999354,PASS
F2,500,11,1010,12000211,30,500,-10.0,10.0,0.0,2.4867479425727073e-217,2.3875133837695893e+259,2.4867479425727073e-217,28.12920579999627,PASS
F2,500,12,1011,12000212,30,500,-10.0,10.0,0.0,9.700120900241242e-221,2.9858369526471946e+269,9.700120900241242e-221,28.168788900002255,PASS
F2,500,13,1012,12000213,30,500,-10.0,10.0,0.0,0.0,3.3136887548682355e+267,0.0,27.71651670000574,PASS
F2,500,14,1013,12000214,30,500,-10.0,10.0,0.0,4.0527270387740473e-265,1.3571995299869496e+259,4.0527270387740473e-265,27.712049800000386,PASS
F2,500,16,1015,12000216,30,500,-10.0,10.0,0.0,9.582037668329082e-217,2.472023950215727e+263,9.582037668329082e-217,27.879879999993136,PASS
F2,500,15,1014,12000215,30,500,-10.0,10.0,0.0,6.068543861925054e-256,6.841858897109434e+271,6.068543861925054e-256,28.01960820000386,PASS
F2,500,17,1016,12000217,30,500,-10.0,10.0,0.0,0.0,8.538926575177543e+268,0.0,29.243415799996,PASS
F2,500,18,1017,12000218,30,500,-10.0,10.0,0.0,0.0,3.46505330911676e+261,0.0,29.5476645000017,PASS
F2,500,19,1018,12000219,30,500,-10.0,10.0,0.0,0.0,9.602366347383845e+261,0.0,29.58014030000777,PASS
F2,500,20,1019,12000220,30,500,-10.0,10.0,0.0,0.0,6.0914727714093155e+261,0.0,29.485569600001327,PASS
F2,500,22,1021,12000222,30,500,-10.0,10.0,0.0,6.888561603852244e-236,3.2712869714221248e+264,6.888561603852244e-236,28.0278180000023,PASS
F2,500,24,1023,12000224,30,500,-10.0,10.0,0.0,1.423643114693392e-237,3.1940687792969766e+256,1.423643114693392e-237,28.11067670000193,PASS
F2,500,23,1022,12000223,30,500,-10.0,10.0,0.0,0.0,1.3002256584985966e+268,0.0,28.164124300004914,PASS
F2,500,21,1020,12000221,30,500,-10.0,10.0,0.0,7.630864842434712e-266,3.439084847662614e+260,7.630864842434712e-266,28.367837099998724,PASS
F2,500,25,1024,12000225,30,500,-10.0,10.0,0.0,0.0,5.97889631642674e+266,0.0,28.931767000001855,PASS
F2,500,27,1026,12000227,30,500,-10.0,10.0,0.0,0.0,5.226191449388157e+255,0.0,28.916554900002666,PASS
F2,500,26,1025,12000226,30,500,-10.0,10.0,0.0,0.0,2.0550893923941325e+260,0.0,29.35722179998993,PASS
F2,500,28,1027,12000228,30,500,-10.0,10.0,0.0,1.951954707374378e-219,1.0789769936277653e+260,1.951954707374378e-219,29.11812820000341,PASS
F2,500,29,1028,12000229,30,500,-10.0,10.0,0.0,3.2559534380621962e-224,3.1928224684150154e+265,3.2559534380621962e-224,27.46879079999053,PASS
F2,500,30,1029,12000230,30,500,-10.0,10.0,0.0,0.0,1.391677535837601e+265,0.0,27.70502100000158,PASS
F3,500,2,1001,12000302,30,500,-100.0,100.0,0.0,0.0,28374966.393816248,0.0,27.834564400007366,PASS
F3,500,1,1000,12000301,30,500,-100.0,100.0,0.0,0.0,19123951.559473667,0.0,27.880855199997313,PASS
F3,500,3,1002,12000303,30,500,-100.0,100.0,0.0,0.0,27963533.593091674,0.0,28.000141099997563,PASS
F3,500,4,1003,12000304,30,500,-100.0,100.0,0.0,0.0,29061747.790875643,0.0,28.150057599996217,PASS
F3,500,6,1005,12000306,30,500,-100.0,100.0,0.0,0.0,31351768.694351085,0.0,28.062808800008497,PASS
F3,500,5,1004,12000305,30,500,-100.0,100.0,0.0,0.0,34130436.469597444,0.0,28.347175300004892,PASS
F3,500,7,1006,12000307,30,500,-100.0,100.0,0.0,0.0,36879981.703226574,0.0,28.023546099997475,PASS
F3,500,9,1008,12000309,30,500,-100.0,100.0,0.0,0.0,26866998.80013179,0.0,28.077987300013774,PASS
F3,500,8,1007,12000308,30,500,-100.0,100.0,0.0,0.0,32222479.26341857,0.0,28.21520619999501,PASS
F3,500,10,1009,12000310,30,500,-100.0,100.0,0.0,0.0,41445587.74910604,0.0,28.35473869999987,PASS
F3,500,11,1010,12000311,30,500,-100.0,100.0,0.0,0.0,31124754.265165687,0.0,28.038375799995265,PASS
F3,500,12,1011,12000312,30,500,-100.0,100.0,0.0,0.0,26315281.534591705,0.0,28.12657360000594,PASS
F3,500,13,1012,12000313,30,500,-100.0,100.0,0.0,0.0,29499069.34695722,0.0,28.069750800001202,PASS
F3,500,14,1013,12000314,30,500,-100.0,100.0,0.0,0.0,27081036.44435052,0.0,27.940005899989046,PASS
F3,500,18,1017,12000318,30,500,-100.0,100.0,0.0,0.0,61084740.55250269,0.0,27.44141139999556,PASS
F3,500,16,1015,12000316,30,500,-100.0,100.0,0.0,0.0,48798405.47936585,0.0,27.507216300000437,PASS
F3,500,15,1014,12000315,30,500,-100.0,100.0,0.0,0.0,41282557.68618578,0.0,27.649047900005826,PASS
F3,500,17,1016,12000317,30,500,-100.0,100.0,0.0,0.0,26641147.139419243,0.0,27.60431690000405,PASS
F3,500,19,1018,12000319,30,500,-100.0,100.0,0.0,0.0,30275008.091476254,0.0,28.233022700005677,PASS
F3,500,20,1019,12000320,30,500,-100.0,100.0,0.0,0.0,19604208.494402174,0.0,28.3381456000061,PASS
F3,500,21,1020,12000321,30,500,-100.0,100.0,0.0,0.0,44562956.39341847,0.0,28.330140999998548,PASS
F3,500,22,1021,12000322,30,500,-100.0,100.0,0.0,0.0,42579130.93919616,0.0,28.340855800008285,PASS
F3,500,24,1023,12000324,30,500,-100.0,100.0,0.0,0.0,47476634.053220734,0.0,27.36192329999176,PASS
F3,500,23,1022,12000323,30,500,-100.0,100.0,0.0,0.0,36134815.15464115,0.0,27.587915500000236,PASS
F3,500,25,1024,12000325,30,500,-100.0,100.0,0.0,0.0,41348799.21397893,0.0,27.99416669999482,PASS
F3,500,26,1025,12000326,30,500,-100.0,100.0,0.0,0.0,24035736.111022875,0.0,28.166628899998614,PASS
F3,500,28,1027,12000328,30,500,-100.0,100.0,0.0,0.0,40428141.22463523,0.0,29.13633179999306,PASS
F3,500,27,1026,12000327,30,500,-100.0,100.0,0.0,0.0,59923572.67377663,0.0,29.368850500002736,PASS
F3,500,29,1028,12000329,30,500,-100.0,100.0,0.0,0.0,53302098.09603003,0.0,29.099001299997326,PASS
F3,500,30,1029,12000330,30,500,-100.0,100.0,0.0,0.0,55064182.077327326,0.0,29.438257000001613,PASS
F4,500,1,1000,12000401,30,500,-100.0,100.0,0.0,9.612868274596765e-244,98.82573957111822,9.612868274596765e-244,27.462526400006027,PASS
F4,500,2,1001,12000402,30,500,-100.0,100.0,0.0,6.508757784287086e-222,99.3914793044452,6.508757784287086e-222,27.514087200004724,PASS
F4,500,4,1003,12000404,30,500,-100.0,100.0,0.0,1.629280950451038e-205,99.06577732752325,1.629280950451038e-205,27.723603399994317,PASS
F4,500,3,1002,12000403,30,500,-100.0,100.0,0.0,0.0,99.2985421366987,0.0,27.96497930001351,PASS
F4,500,6,1005,12000406,30,500,-100.0,100.0,0.0,3.527196987675632e-217,99.43231423559641,3.527196987675632e-217,27.45602769999823,PASS
F4,500,5,1004,12000405,30,500,-100.0,100.0,0.0,0.0,99.35844152416371,0.0,27.761751800004276,PASS
F4,500,7,1006,12000407,30,500,-100.0,100.0,0.0,7.656847759797086e-257,99.03305472759769,7.656847759797086e-257,27.775531999999657,PASS
F4,500,8,1007,12000408,30,500,-100.0,100.0,0.0,7.830522624413378e-239,99.39235522144534,7.830522624413378e-239,27.657776799998828,PASS
F4,500,12,1011,12000412,30,500,-100.0,100.0,0.0,9.610000604743593e-211,99.24669304793781,9.610000604743593e-211,29.628151800003252,PASS
F4,500,11,1010,12000411,30,500,-100.0,100.0,0.0,0.0,99.29592587281985,0.0,29.723852199997054,PASS
F4,500,9,1008,12000409,30,500,-100.0,100.0,0.0,0.0,99.29642622730303,0.0,29.859855899994727,PASS
F4,500,10,1009,12000410,30,500,-100.0,100.0,0.0,5.893124639855961e-246,99.57027730531323,5.893124639855961e-246,30.615340899996227,PASS
F4,500,14,1013,12000414,30,500,-100.0,100.0,0.0,0.0,99.25245132200064,0.0,44.24243969999952,PASS
F4,500,15,1014,12000415,30,500,-100.0,100.0,0.0,1.4716151899550067e-228,99.19971787878984,1.4716151899550067e-228,44.26963959999557,PASS
F4,500,13,1012,12000413,30,500,-100.0,100.0,0.0,0.0,99.07289487397259,0.0,44.48093849999714,PASS
F4,500,16,1015,12000416,30,500,-100.0,100.0,0.0,1.693839971853509e-234,99.22801958570824,1.693839971853509e-234,44.11063110000396,PASS
F4,500,18,1017,12000418,30,500,-100.0,100.0,0.0,2.392130454506685e-218,99.62446295665417,2.392130454506685e-218,43.3799752999912,PASS
F4,500,17,1016,12000417,30,500,-100.0,100.0,0.0,4.059194226551986e-209,99.34308991825085,4.059194226551986e-209,43.73396729999513,PASS
F4,500,20,1019,12000420,30,500,-100.0,100.0,0.0,5.31192153043265e-233,98.93502476993066,5.31192153043265e-233,44.001807499997085,PASS
F4,500,19,1018,12000419,30,500,-100.0,100.0,0.0,1.1645238100294968e-216,99.21774145820213,1.1645238100294968e-216,44.27473689999897,PASS
F4,500,22,1021,12000422,30,500,-100.0,100.0,0.0,2.6843093783939384e-227,99.48455016465738,2.6843093783939384e-227,42.50639690000389,PASS
F4,500,23,1022,12000423,30,500,-100.0,100.0,0.0,0.0,99.13457266603814,0.0,42.251045599987265,PASS
F4,500,21,1020,12000421,30,500,-100.0,100.0,0.0,9.135036737487954e-240,99.06699113990318,9.135036737487954e-240,43.075610300002154,PASS
F4,500,24,1023,12000424,30,500,-100.0,100.0,0.0,0.0,99.04474797473503,0.0,42.27400469999702,PASS
F4,500,26,1025,12000426,30,500,-100.0,100.0,0.0,6.474874378153915e-289,99.27593598358438,6.474874378153915e-289,43.15688470000168,PASS
F4,500,28,1027,12000428,30,500,-100.0,100.0,0.0,1.6229147803779482e-253,99.47180525421868,1.6229147803779482e-253,43.347923400011496,PASS
F4,500,27,1026,12000427,30,500,-100.0,100.0,0.0,0.0,99.3065546317458,0.0,43.37497620000795,PASS
F4,500,25,1024,12000425,30,500,-100.0,100.0,0.0,1.7470475630342118e-210,99.20301500340962,1.7470475630342118e-210,43.651317600000766,PASS
F4,500,30,1029,12000430,30,500,-100.0,100.0,0.0,0.0,99.24109195912277,0.0,42.281801700009964,PASS
F4,500,29,1028,12000429,30,500,-100.0,100.0,0.0,1.2374766908939052e-207,98.9516403415178,1.2374766908939052e-207,42.71781139999803,PASS
F5,500,1,1000,12000501,30,500,-30.0,30.0,0.0,498.9674010961612,7003593897.557827,498.9674010961612,42.77678050000395,PASS
F5,500,2,1001,12000502,30,500,-30.0,30.0,0.0,498.9724219048398,7274673328.387207,498.9724219048398,42.627602099993965,PASS
F5,500,5,1004,12000505,30,500,-30.0,30.0,0.0,498.7726429008259,7002989401.631887,498.7726429008259,46.55978690000484,PASS
F5,500,6,1005,12000506,30,500,-30.0,30.0,0.0,498.9781367134482,7382826585.166994,498.9781367134482,46.74079599999823,PASS
F5,500,4,1003,12000504,30,500,-30.0,30.0,0.0,498.96702926226214,7437418784.402611,498.96702926226214,46.947719699994195,PASS
F5,500,3,1002,12000503,30,500,-30.0,30.0,0.0,498.9849972941581,7103338678.726728,498.9849972941581,47.1660869000043,PASS
F5,500,7,1006,12000507,30,500,-30.0,30.0,0.0,498.9630315073192,7441508579.477596,498.9630315073192,46.78662040000199,PASS
F5,500,8,1007,12000508,30,500,-30.0,30.0,0.0,498.983287024297,7094617508.67687,498.983287024297,46.80588290000742,PASS
F5,500,10,1009,12000510,30,500,-30.0,30.0,0.0,498.9801897998701,7259953992.148479,498.9801897998701,46.65951050000149,PASS
F5,500,9,1008,12000509,30,500,-30.0,30.0,0.0,498.97632772128895,7597198443.802919,498.97632772128895,47.16032510000514,PASS
F5,500,14,1013,12000514,30,500,-30.0,30.0,0.0,498.97371036897175,7278331050.685431,498.97371036897175,44.62499280000338,PASS
F5,500,11,1010,12000511,30,500,-30.0,30.0,0.0,498.77137877838237,7038804297.818391,498.77137877838237,44.76024600000528,PASS
F5,500,12,1011,12000512,30,500,-30.0,30.0,0.0,498.9814721203885,7366360185.696892,498.9814721203885,45.0077420000016,PASS
F5,500,13,1012,12000513,30,500,-30.0,30.0,0.0,498.97871524887705,7084580353.149347,498.97871524887705,45.25075259999721,PASS
F5,500,15,1014,12000515,30,500,-30.0,30.0,0.0,498.97661896041745,7319947149.349327,498.97661896041745,27.999512700000196,PASS
F5,500,16,1015,12000516,30,500,-30.0,30.0,0.0,498.9800221859465,7329615876.75792,498.9800221859465,28.193572200005292,PASS
F5,500,17,1016,12000517,30,500,-30.0,30.0,0.0,498.96521530967004,7201822035.256985,498.96521530967004,28.053882300009718,PASS
F5,500,18,1017,12000518,30,500,-30.0,30.0,0.0,498.980472519805,7426385160.552355,498.980472519805,28.11981439999363,PASS
F5,500,19,1018,12000519,30,500,-30.0,30.0,0.0,498.96993647857215,7164141450.771435,498.96993647857215,28.36822009999014,PASS
F5,500,22,1021,12000522,30,500,-30.0,30.0,0.0,498.96744281698136,7215255405.132742,498.96744281698136,28.35027500000433,PASS
F5,500,21,1020,12000521,30,500,-30.0,30.0,0.0,498.98406108082924,6608278030.464783,498.98406108082924,28.446900700000697,PASS
F5,500,20,1019,12000520,30,500,-30.0,30.0,0.0,498.97650189250385,7154344512.3412285,498.97650189250385,28.957192699992447,PASS
F5,500,25,1024,12000525,30,500,-30.0,30.0,0.0,498.9820065739323,6830816781.106368,498.9820065739323,27.67022499999439,PASS
F5,500,24,1023,12000524,30,500,-30.0,30.0,0.0,498.77110983416117,6975285202.44602,498.77110983416117,27.875200700000278,PASS
F5,500,23,1022,12000523,30,500,-30.0,30.0,0.0,498.9684626578739,6937458121.121857,498.9684626578739,27.9740393999964,PASS
F5,500,26,1025,12000526,30,500,-30.0,30.0,0.0,498.9792660279586,7296396783.816689,498.9792660279586,27.930969200009713,PASS
F5,500,29,1028,12000529,30,500,-30.0,30.0,0.0,498.77318827670933,7137860376.189676,498.77318827670933,32.70614300000307,PASS
F5,500,28,1027,12000528,30,500,-30.0,30.0,0.0,498.9717479196638,6993240799.815649,498.9717479196638,32.79248429999279,PASS
F5,500,27,1026,12000527,30,500,-30.0,30.0,0.0,498.9765194247215,6679115879.991125,498.9765194247215,32.91474659999949,PASS
F5,500,30,1029,12000530,30,500,-30.0,30.0,0.0,498.974732305468,7190305945.475853,498.974732305468,32.930004299996654,PASS
F6,500,2,1001,12000602,30,500,-100.0,100.0,0.0,124.57264479758783,1546306.716587031,124.57264479758783,29.268362599992543,PASS
F6,500,1,1000,12000601,30,500,-100.0,100.0,0.0,124.68775705073662,1539604.1567562418,124.68775705073662,29.48530450000544,PASS
F6,500,3,1002,12000603,30,500,-100.0,100.0,0.0,124.58378460984446,1532796.1018040865,124.58378460984446,29.37514970000484,PASS
F6,500,4,1003,12000604,30,500,-100.0,100.0,0.0,124.72177462955273,1569798.45719367,124.72177462955273,29.58823239999765,PASS
F6,500,5,1004,12000605,30,500,-100.0,100.0,0.0,124.51158632896389,1512918.539398882,124.51158632896389,33.11136949999491,PASS
F6,500,6,1005,12000606,30,500,-100.0,100.0,0.0,124.61288063376234,1590340.6378091096,124.61288063376234,33.36030879999453,PASS
F6,500,7,1006,12000607,30,500,-100.0,100.0,0.0,124.58703646468979,1569429.6861649847,124.58703646468979,33.35925060001318,PASS
F6,500,8,1007,12000608,30,500,-100.0,100.0,0.0,124.63648495606509,1520311.029628926,124.63648495606509,33.63126509998983,PASS
F6,500,9,1008,12000609,30,500,-100.0,100.0,0.0,124.73788978849137,1569814.95464436,124.73788978849137,28.911341200000606,PASS
F6,500,10,1009,12000610,30,500,-100.0,100.0,0.0,124.57747600618285,1563554.2945371815,124.57747600618285,29.064786200004164,PASS
F6,500,11,1010,12000611,30,500,-100.0,100.0,0.0,124.59345487854367,1538155.0671825588,124.59345487854367,29.05924989999039,PASS
F6,500,12,1011,12000612,30,500,-100.0,100.0,0.0,124.61239800791034,1572483.3699605414,124.61239800791034,29.210363499994855,PASS
F6,500,15,1014,12000615,30,500,-100.0,100.0,0.0,124.76204842893054,1570148.44557427,124.76204842893054,30.757534099990153,PASS
F6,500,14,1013,12000614,30,500,-100.0,100.0,0.0,124.26254372653983,1530534.3828436043,124.26254372653983,31.072624100008397,PASS
F6,500,16,1015,12000616,30,500,-100.0,100.0,0.0,124.69893446599814,1555348.3884553774,124.69893446599814,31.291249500005506,PASS
F6,500,13,1012,12000613,30,500,-100.0,100.0,0.0,124.64908717918485,1548802.7130385304,124.64908717918485,31.58182210000814,PASS
F6,500,18,1017,12000618,30,500,-100.0,100.0,0.0,124.75354411050148,1559934.2378684205,124.75354411050148,30.928730799991172,PASS
F6,500,17,1016,12000617,30,500,-100.0,100.0,0.0,124.53041958449911,1531466.407947715,124.53041958449911,31.33092680000118,PASS
F6,500,19,1018,12000619,30,500,-100.0,100.0,0.0,124.58455559333544,1549790.6183031478,124.58455559333544,31.120997699996224,PASS
F6,500,20,1019,12000620,30,500,-100.0,100.0,0.0,124.74702137565679,1526588.5372247417,124.74702137565679,31.31857279999531,PASS
F6,500,24,1023,12000624,30,500,-100.0,100.0,0.0,124.5953741192069,1534639.6680983142,124.5953741192069,30.255557499986026,PASS
F6,500,23,1022,12000623,30,500,-100.0,100.0,0.0,124.59782368968087,1510974.5687937231,124.59782368968087,30.87764920000336,PASS
F6,500,21,1020,12000621,30,500,-100.0,100.0,0.0,124.65938346727201,1497887.9324318902,124.65938346727201,31.02329140000802,PASS
F6,500,22,1021,12000622,30,500,-100.0,100.0,0.0,124.73923674229397,1559899.8601482934,124.73923674229397,31.331030400004238,PASS
F6,500,25,1024,12000625,30,500,-100.0,100.0,0.0,124.72958287527649,1499182.567606785,124.72958287527649,31.05253700001049,PASS
F6,500,26,1025,12000626,30,500,-100.0,100.0,0.0,124.75145902189928,1552656.9125326513,124.75145902189928,31.232783999992535,PASS
F6,500,27,1026,12000627,30,500,-100.0,100.0,0.0,124.57147077543405,1453690.599017827,124.57147077543405,31.177058800007217,PASS
F6,500,28,1027,12000628,30,500,-100.0,100.0,0.0,124.56859032851682,1544437.0187135322,124.56859032851682,31.264349199991557,PASS
F6,500,30,1029,12000630,30,500,-100.0,100.0,0.0,124.53585815875654,1570820.4380294299,124.53585815875654,31.32085360000201,PASS
F7,500,2,1001,12000702,30,500,-1.28,1.28,0.0,2.789022729543511e-06,59206.380762988214,2.789022729543511e-06,31.388443300005747,PASS
F7,500,1,1000,12000701,30,500,-1.28,1.28,0.0,0.0001641678937281954,58054.896456765855,0.0001641678937281954,31.724911299999803,PASS
F6,500,29,1028,12000629,30,500,-100.0,100.0,0.0,124.75367229484485,1523640.2067659465,124.75367229484485,31.802162200008752,PASS
F7,500,3,1002,12000703,30,500,-1.28,1.28,0.0,0.00013924690466449174,59126.33761505308,0.00013924690466449174,31.716462299998966,PASS
F7,500,4,1003,12000704,30,500,-1.28,1.28,0.0,1.230351590586487e-05,61312.849843422606,1.230351590586487e-05,31.752006199996686,PASS
F7,500,6,1005,12000706,30,500,-1.28,1.28,0.0,0.00021210415259464988,56676.44512611209,0.00021210415259464988,31.624616999994032,PASS
F7,500,5,1004,12000705,30,500,-1.28,1.28,0.0,1.060784867390474e-06,57278.71770889319,1.060784867390474e-06,31.66700669999409,PASS
F7,500,9,1008,12000709,30,500,-1.28,1.28,0.0,2.5485112341128158e-05,61501.13042404651,2.5485112341128158e-05,31.524708199998713,PASS
F7,500,10,1009,12000710,30,500,-1.28,1.28,0.0,0.00011128035325813634,58111.44490638073,0.00011128035325813634,31.675855199995567,PASS
F7,500,7,1006,12000707,30,500,-1.28,1.28,0.0,4.576197018368866e-05,60672.60985670364,4.576197018368866e-05,31.777276199994958,PASS
F7,500,8,1007,12000708,30,500,-1.28,1.28,0.0,9.674049339691848e-05,57253.94290878405,9.674049339691848e-05,31.977659700001823,PASS
F7,500,11,1010,12000711,30,500,-1.28,1.28,0.0,0.00011849407603015116,57064.41335108946,0.00011849407603015116,33.341833500002394,PASS
F7,500,12,1011,12000712,30,500,-1.28,1.28,0.0,0.00045231011004942534,59188.30486580019,0.00045231011004942534,33.72697370000242,PASS
F7,500,13,1012,12000713,30,500,-1.28,1.28,0.0,8.048513971070648e-06,57888.3454218093,8.048513971070648e-06,33.67227439999988,PASS
F7,500,14,1013,12000714,30,500,-1.28,1.28,0.0,0.00010730330374164598,58027.86288115269,0.00010730330374164598,33.78792319999775,PASS
F7,500,16,1015,12000716,30,500,-1.28,1.28,0.0,2.8129454275771515e-05,61028.95409128101,2.8129454275771515e-05,31.347149699999136,PASS
F7,500,15,1014,12000715,30,500,-1.28,1.28,0.0,0.00012128105127529043,60293.59334219078,0.00012128105127529043,31.489291399993817,PASS
F7,500,17,1016,12000717,30,500,-1.28,1.28,0.0,2.111454606146257e-05,61921.141385090355,2.111454606146257e-05,31.609643799994956,PASS
F7,500,18,1017,12000718,30,500,-1.28,1.28,0.0,5.516138825623074e-05,59235.71696625927,5.516138825623074e-05,31.953203900004155,PASS
F7,500,19,1018,12000719,30,500,-1.28,1.28,0.0,1.4056038384113734e-05,59190.51106705358,1.4056038384113734e-05,32.07860470000014,PASS
F7,500,20,1019,12000720,30,500,-1.28,1.28,0.0,8.407823733158626e-05,60163.39686704021,8.407823733158626e-05,32.2104074999952,PASS
F7,500,22,1021,12000722,30,500,-1.28,1.28,0.0,0.00014612340621789066,60106.57300732299,0.00014612340621789066,32.10153270000592,PASS
F7,500,21,1020,12000721,30,500,-1.28,1.28,0.0,0.0001464981805605614,53494.0065919819,0.0001464981805605614,32.53682919999119,PASS
F7,500,26,1025,12000726,30,500,-1.28,1.28,0.0,3.021082351051252e-05,57821.201763946956,3.021082351051252e-05,31.891398900013883,PASS
F7,500,25,1024,12000725,30,500,-1.28,1.28,0.0,8.478343240336805e-05,56154.91411384022,8.478343240336805e-05,31.972137599994312,PASS
F7,500,24,1023,12000724,30,500,-1.28,1.28,0.0,0.00013431345672887396,56285.66926934683,0.00013431345672887396,32.02424360001169,PASS
F7,500,23,1022,12000723,30,500,-1.28,1.28,0.0,0.0002239652501586642,57042.617143924675,0.0002239652501586642,32.145453099990846,PASS
F7,500,27,1026,12000727,30,500,-1.28,1.28,0.0,0.00027257271172209663,54761.450808194735,0.00027257271172209663,32.13137079999433,PASS
F7,500,28,1027,12000728,30,500,-1.28,1.28,0.0,1.9349367632259806e-05,55934.89541720728,1.9349367632259806e-05,32.1591683000006,PASS
F7,500,29,1028,12000729,30,500,-1.28,1.28,0.0,0.00010041316662523503,59029.88513281124,0.00010041316662523503,32.54809870000463,PASS
F7,500,30,1029,12000730,30,500,-1.28,1.28,0.0,3.179292349131391e-05,58775.53246399075,3.179292349131391e-05,32.47556399999303,PASS
F8,500,4,1003,12000804,30,500,-500.0,500.0,-209491.44999999998,-45692.230699559674,-10086.949702343858,-45692.230699559674,31.950780300001497,PASS
F8,500,1,1000,12000801,30,500,-500.0,500.0,-209491.44999999998,-24064.420937982548,-9362.847237906979,-24064.420937982548,32.00838010000007,PASS
F8,500,2,1001,12000802,30,500,-500.0,500.0,-209491.44999999998,-46830.61127053987,-8522.160758274578,-46830.61127053987,32.050509599997895,PASS
F8,500,3,1002,12000803,30,500,-500.0,500.0,-209491.44999999998,-24601.89101681942,-6525.22165887224,-24601.89101681942,32.207222099998035,PASS
F8,500,7,1006,12000807,30,500,-500.0,500.0,-209491.44999999998,-36897.97850151326,-10652.895059604885,-36897.97850151326,32.179076300002635,PASS
F8,500,6,1005,12000806,30,500,-500.0,500.0,-209491.44999999998,-26272.91950628155,-11983.39153288847,-26272.91950628155,32.27946160000283,PASS
F8,500,5,1004,12000805,30,500,-500.0,500.0,-209491.44999999998,-21698.6878477388,-8440.355849446361,-21698.6878477388,32.33200070000021,PASS
F8,500,8,1007,12000808,30,500,-500.0,500.0,-209491.44999999998,-27810.000377361644,-9826.435043497253,-27810.000377361644,32.3234414000035,PASS
F8,500,12,1011,12000812,30,500,-500.0,500.0,-209491.44999999998,-43707.4223489643,-8142.291616708319,-43707.4223489643,32.80499710000004,PASS
F8,500,10,1009,12000810,30,500,-500.0,500.0,-209491.44999999998,-21134.990876345844,-5058.077429379955,-21134.990876345844,32.88899969999329,PASS
F8,500,9,1008,12000809,30,500,-500.0,500.0,-209491.44999999998,-54552.16055455957,-5240.098998124968,-54552.16055455957,33.41223230000469,PASS
F8,500,11,1010,12000811,30,500,-500.0,500.0,-209491.44999999998,-42584.938902571834,-10586.6259618847,-42584.938902571834,33.44044289999874,PASS
F8,500,14,1013,12000814,30,500,-500.0,500.0,-209491.44999999998,-90562.92018605312,-7792.332236305077,-90562.92018605312,30.958560700004455,PASS
F8,500,13,1012,12000813,30,500,-500.0,500.0,-209491.44999999998,-24729.181188777708,-10165.545282824747,-24729.181188777708,31.55865310000081,PASS
F8,500,16,1015,12000816,30,500,-500.0,500.0,-209491.44999999998,-209344.00219002328,-7560.102053823706,-209344.00219002328,31.060287100001005,PASS
F8,500,15,1014,12000815,30,500,-500.0,500.0,-209491.44999999998,-100483.93508235984,-8546.908397482566,-100483.93508235984,31.278276400000323,PASS
F8,500,19,1018,12000819,30,500,-500.0,500.0,-209491.44999999998,-23043.803685237668,-9603.408411355253,-23043.803685237668,137.40057789999992,PASS
