Function,Family,Algorithm,Run,Seed,Population,MaxIter,Dimension,Optimum,BestScore,Error,Curve0,CurveLast,Status
F15,simple_multimodal,SCHO,9,1008,30,500,10,1500.0,1506.283911681963,6.283911681962991,782883.9003924723,1506.283911681963,PASS
F15,simple_multimodal,SCHO,10,1009,30,500,10,1500.0,1509.1966602114728,9.196660211472818,872297.4288821486,1509.1966602114728,PASS
F15,simple_multimodal,SCHO,11,1010,30,500,10,1500.0,1504.1626840449164,4.162684044916432,682304.683356828,1504.1626840449164,PASS
F15,simple_multimodal,SCHO,12,1011,30,500,10,1500.0,1504.984806545507,4.984806545506899,293385.28023873875,1504.984806545507,PASS
F15,simple_multimodal,SCHO,13,1012,30,500,10,1500.0,1515.2027734723792,15.20277347237925,111805.81212045086,1515.2027734723792,PASS
F15,simple_multimodal,SCHO,14,1013,30,500,10,1500.0,1538.1802672391343,38.18026723913431,650467.4002868515,1538.1802672391343,PASS
F15,simple_multimodal,SCHO,15,1014,30,500,10,1500.0,1507.7105910618277,7.710591061827699,46398.64003296704,1507.7105910618277,PASS
F15,simple_multimodal,SCHO,16,1015,30,500,10,1500.0,1504.848584195109,4.84858419510897,911732.5253964504,1504.848584195109,PASS
F15,simple_multimodal,SCHO,17,1016,30,500,10,1500.0,1504.9551198948839,4.955119894883865,245874.36378071384,1504.9551198948839,PASS
F15,simple_multimodal,SCHO,18,1017,30,500,10,1500.0,1541.4707952687418,41.47079526874177,2158363.8321546284,1541.4707952687418,PASS
F15,simple_multimodal,SCHO,19,1018,30,500,10,1500.0,1504.2660602379826,4.266060237982629,119808.6207437047,1504.2660602379826,PASS
F15,simple_multimodal,SCHO,20,1019,30,500,10,1500.0,1505.0723780282908,5.072378028290814,966676.3531023648,1505.0723780282908,PASS
F15,simple_multimodal,SCHO,21,1020,30,500,10,1500.0,1504.3241071303785,4.324107130378479,495410.94734792615,1504.3241071303785,PASS
F15,simple_multimodal,SCHO,22,1021,30,500,10,1500.0,1542.5614215547237,42.561421554723665,340611.8418500287,1542.5614215547237,PASS
F15,simple_multimodal,SCHO,23,1022,30,500,10,1500.0,1504.6513177852635,4.651317785263473,52030.88409399259,1504.6513177852635,PASS
F15,simple_multimodal,SCHO,24,1023,30,500,10,1500.0,1504.2921033075993,4.292103307599291,2174279.118153681,1504.2921033075993,PASS
F15,simple_multimodal,SCHO,25,1024,30,500,10,1500.0,1503.0640652646694,3.0640652646693525,804170.1064072571,1503.0640652646694,PASS
F15,simple_multimodal,SCHO,26,1025,30,500,10,1500.0,1507.7229326779184,7.722932677918379,719912.7349810883,1507.7229326779184,PASS
F15,simple_multimodal,SCHO,27,1026,30,500,10,1500.0,1506.1328614716892,6.132861471689239,689780.3405780848,1506.1328614716892,PASS
F15,simple_multimodal,SCHO,28,1027,30,500,10,1500.0,1507.5963971211113,7.596397121111295,84056.14062387223,1507.5963971211113,PASS
F15,simple_multimodal,SCHO,29,1028,30,500,10,1500.0,1506.2451406492075,6.245140649207542,481777.8915226792,1506.2451406492075,PASS
F15,simple_multimodal,SCHO,30,1029,30,500,10,1500.0,1508.7676315382469,8.76763153824686,2082769.7848503757,1508.7676315382469,PASS
F16,simple_multimodal,GWO,1,1000,30,500,10,1600.0,1602.6187778303845,2.618777830384488,1604.3789234874732,1602.6187778303845,PASS
F16,simple_multimodal,GWO,2,1001,30,500,10,1600.0,1602.6694803454093,2.6694803454092835,1604.5049791131903,1602.6694803454093,PASS
F16,simple_multimodal,GWO,3,1002,30,500,10,1600.0,1603.376687710116,3.3766877101159025,1604.7142100788665,1603.376687710116,PASS
F16,simple_multimodal,GWO,4,1003,30,500,10,1600.0,1603.0192255399602,3.019225539960189,1604.756473021743,1603.0192255399602,PASS
F16,simple_multimodal,GWO,5,1004,30,500,10,1600.0,1603.0820200637295,3.0820200637294874,1604.5767944642348,1603.0820200637295,PASS
F16,simple_multimodal,GWO,6,1005,30,500,10,1600.0,1602.745245199038,2.7452451990379814,1604.6327688639265,1602.745245199038,PASS
F16,simple_multimodal,GWO,7,1006,30,500,10,1600.0,1602.662559081768,2.662559081767995,1604.4264257789112,1602.662559081768,PASS
F16,simple_multimodal,GWO,8,1007,30,500,10,1600.0,1603.0334590352504,3.0334590352504165,1604.7406158939389,1603.0334590352504,PASS
F16,simple_multimodal,GWO,9,1008,30,500,10,1600.0,1603.995373237494,3.99537323749405,1604.5983681137952,1603.995373237494,PASS
F16,simple_multimodal,GWO,10,1009,30,500,10,1600.0,1603.6191776195071,3.619177619507127,1604.5367775334569,1603.6191776195071,PASS
F16,simple_multimodal,GWO,11,1010,30,500,10,1600.0,1603.0279891763955,3.027989176395522,1604.6921574255534,1603.0279891763955,PASS
F16,simple_multimodal,GWO,12,1011,30,500,10,1600.0,1603.4359056159972,3.4359056159971715,1604.4543391004283,1603.4359056159972,PASS
F16,simple_multimodal,GWO,13,1012,30,500,10,1600.0,1601.9515536999552,1.9515536999551841,1604.642887719913,1601.9515536999552,PASS
F16,simple_multimodal,GWO,14,1013,30,500,10,1600.0,1602.3409244211875,2.3409244211875375,1604.6205251795566,1602.3409244211875,PASS
F16,simple_multimodal,GWO,15,1014,30,500,10,1600.0,1602.79291223963,2.7929122396299135,1604.7475691929872,1602.79291223963,PASS
F16,simple_multimodal,GWO,16,1015,30,500,10,1600.0,1603.0594309401506,3.0594309401506052,1604.736094862225,1603.0594309401506,PASS
F16,simple_multimodal,GWO,17,1016,30,500,10,1600.0,1602.933037239957,2.9330372399570024,1604.8532620807894,1602.933037239957,PASS
F16,simple_multimodal,GWO,18,1017,30,500,10,1600.0,1602.6539616602065,2.6539616602065053,1604.5909799659948,1602.6539616602065,PASS
F16,simple_multimodal,GWO,19,1018,30,500,10,1600.0,1603.04417798162,3.044177981619896,1604.8461002309775,1603.04417798162,PASS
F16,simple_multimodal,GWO,20,1019,30,500,10,1600.0,1603.9805681718783,3.9805681718783035,1604.6359909134746,1603.9805681718783,PASS
F16,simple_multimodal,GWO,21,1020,30,500,10,1600.0,1602.86694864675,2.866948646749961,1604.694126101892,1602.86694864675,PASS
F16,simple_multimodal,GWO,22,1021,30,500,10,1600.0,1602.6798498444389,2.679849844438877,1604.5280264554438,1602.6798498444389,PASS
F16,simple_multimodal,GWO,23,1022,30,500,10,1600.0,1601.895476707441,1.8954767074410483,1604.8722864651697,1601.895476707441,PASS
F16,simple_multimodal,GWO,24,1023,30,500,10,1600.0,1602.886050770135,2.8860507701349434,1604.656010359294,1602.886050770135,PASS
F16,simple_multimodal,GWO,25,1024,30,500,10,1600.0,1602.742875841988,2.7428758419880523,1604.4078202736953,1602.742875841988,PASS
F16,simple_multimodal,GWO,26,1025,30,500,10,1600.0,1601.7985900077792,1.7985900077792394,1604.7939479409147,1601.7985900077792,PASS
F16,simple_multimodal,GWO,27,1026,30,500,10,1600.0,1603.074956262203,3.0749562622029316,1604.3277441950806,1603.074956262203,PASS
F16,simple_multimodal,GWO,28,1027,30,500,10,1600.0,1603.108042807213,3.108042807212996,1604.7063439052024,1603.108042807213,PASS
F16,simple_multimodal,GWO,29,1028,30,500,10,1600.0,1603.0476109149783,3.0476109149783497,1604.5614880155815,1603.0476109149783,PASS
F16,simple_multimodal,GWO,30,1029,30,500,10,1600.0,1603.4683008474526,3.4683008474526105,1604.6768533200448,1603.4683008474526,PASS
F16,simple_multimodal,SCHO,1,1000,30,500,10,1600.0,1603.2762702840782,3.2762702840782367,1604.6022262263511,1603.2762702840782,PASS
F16,simple_multimodal,SCHO,2,1001,30,500,10,1600.0,1603.6651213611797,3.665121361179672,1604.5761344065356,1603.6651213611797,PASS
F16,simple_multimodal,SCHO,3,1002,30,500,10,1600.0,1603.3121881243926,3.3121881243926055,1604.6105352611505,1603.3121881243926,PASS
F16,simple_multimodal,SCHO,4,1003,30,500,10,1600.0,1603.4357931773386,3.43579317733861,1604.5627797855868,1603.4357931773386,PASS
F16,simple_multimodal,SCHO,5,1004,30,500,10,1600.0,1603.1824377122962,3.182437712296178,1604.1967089604982,1603.1824377122962,PASS
F16,simple_multimodal,SCHO,6,1005,30,500,10,1600.0,1603.7364330541222,3.7364330541222444,1604.6729703907506,1603.7364330541222,PASS
F16,simple_multimodal,SCHO,7,1006,30,500,10,1600.0,1603.008887029776,3.008887029775906,1604.4026293949219,1603.008887029776,PASS
F16,simple_multimodal,SCHO,8,1007,30,500,10,1600.0,1603.6880756535209,3.6880756535208548,1604.624840568368,1603.6880756535209,PASS
F16,simple_multimodal,SCHO,9,1008,30,500,10,1600.0,1603.954279720775,3.954279720775048,1604.589035864839,1603.954279720775,PASS
F16,simple_multimodal,SCHO,10,1009,30,500,10,1600.0,1603.2957237896803,3.2957237896803235,1604.6629222750705,1603.2957237896803,PASS
F16,simple_multimodal,SCHO,11,1010,30,500,10,1600.0,1603.5263113062488,3.526311306248772,1604.5245427881769,1603.5263113062488,PASS
F16,simple_multimodal,SCHO,12,1011,30,500,10,1600.0,1603.8412886768235,3.841288676823524,1604.4278543480416,1603.8412886768235,PASS
F16,simple_multimodal,SCHO,13,1012,30,500,10,1600.0,1603.3814087368792,3.381408736879166,1604.75416090617,1603.3814087368792,PASS
F16,simple_multimodal,SCHO,14,1013,30,500,10,1600.0,1603.3684614221445,3.3684614221444917,1604.526293773307,1603.3684614221445,PASS
F16,simple_multimodal,SCHO,15,1014,30,500,10,1600.0,1603.5054255403206,3.50542554032063,1604.699859865369,1603.5054255403206,PASS
F16,simple_multimodal,SCHO,16,1015,30,500,10,1600.0,1603.5288987973324,3.528898797332431,1604.0800194399937,1603.5288987973324,PASS
F16,simple_multimodal,SCHO,17,1016,30,500,10,1600.0,1603.2557366610024,3.255736661002402,1604.7768361124683,1603.2557366610024,PASS
F16,simple_multimodal,SCHO,18,1017,30,500,10,1600.0,1603.3938540315414,3.393854031541423,1604.5786609503998,1603.3938540315414,PASS
F16,simple_multimodal,SCHO,19,1018,30,500,10,1600.0,1603.4573501130344,3.4573501130344084,1604.6011613478884,1603.4573501130344,PASS
F16,simple_multimodal,SCHO,20,1019,30,500,10,1600.0,1603.7040874504116,3.7040874504116346,1604.593066704398,1603.7040874504116,PASS
F16,simple_multimodal,SCHO,21,1020,30,500,10,1600.0,1603.5598554764483,3.5598554764483197,1604.5526996670828,1603.5598554764483,PASS
F16,simple_multimodal,SCHO,22,1021,30,500,10,1600.0,1603.5039252286565,3.503925228656499,1604.7398003553615,1603.5039252286565,PASS
F16,simple_multimodal,SCHO,23,1022,30,500,10,1600.0,1603.1964826996207,3.196482699620674,1604.816712753677,1603.1964826996207,PASS
F16,simple_multimodal,SCHO,24,1023,30,500,10,1600.0,1603.978736283676,3.978736283675971,1604.6260983276666,1603.978736283676,PASS
F16,simple_multimodal,SCHO,25,1024,30,500,10,1600.0,1602.7248680470439,2.7248680470438558,1604.2171929456026,1602.7248680470439,PASS
F16,simple_multimodal,SCHO,26,1025,30,500,10,1600.0,1603.4953057084992,3.495305708499245,1604.8167821703603,1603.4953057084992,PASS
F16,simple_multimodal,SCHO,27,1026,30,500,10,1600.0,1603.1014150355384,3.1014150355383663,1604.6509849657946,1603.1014150355384,PASS
F16,simple_multimodal,SCHO,28,1027,30,500,10,1600.0,1603.4904851884705,3.4904851884705295,1604.7651773934995,1603.4904851884705,PASS
F16,simple_multimodal,SCHO,29,1028,30,500,10,1600.0,1603.035444172361,3.0354441723609398,1604.6179075223592,1603.035444172361,PASS
F16,simple_multimodal,SCHO,30,1029,30,500,10,1600.0,1603.432647127475,3.432647127475093,1604.4014766736905,1603.432647127475,PASS
F17,hybrid,GWO,1,1000,30,500,10,1700.0,9430.560220916843,7730.560220916843,29116830.33401849,9430.560220916843,PASS
F17,hybrid,GWO,2,1001,30,500,10,1700.0,4584.53741301675,2884.53741301675,21889007.323506966,4584.53741301675,PASS
F17,hybrid,GWO,3,1002,30,500,10,1700.0,9434.943693849804,7734.943693849804,38927053.992205225,9434.943693849804,PASS
F17,hybrid,GWO,4,1003,30,500,10,1700.0,10185.315622384978,8485.315622384978,23064608.585890148,10185.315622384978,PASS
F17,hybrid,GWO,5,1004,30,500,10,1700.0,613557.5002066307,611857.5002066307,45830888.46560665,613557.5002066307,PASS
F17,hybrid,GWO,6,1005,30,500,10,1700.0,6607.782962363392,4907.782962363392,64118770.334974535,6607.782962363392,PASS
F17,hybrid,GWO,7,1006,30,500,10,1700.0,6338.64402744204,4638.64402744204,11821892.731779562,6338.64402744204,PASS
F17,hybrid,GWO,8,1007,30,500,10,1700.0,9394.92184535705,7694.92184535705,11549739.960929787,9394.92184535705,PASS
F17,hybrid,GWO,9,1008,30,500,10,1700.0,7544.566774676175,5844.566774676175,11446894.563282857,7544.566774676175,PASS
F17,hybrid,GWO,10,1009,30,500,10,1700.0,386910.31304538646,385210.31304538646,17282131.030336216,386910.31304538646,PASS
F17,hybrid,GWO,11,1010,30,500,10,1700.0,4455.633455192949,2755.6334551929494,32703169.620312903,4455.633455192949,PASS
F17,hybrid,GWO,12,1011,30,500,10,1700.0,4097.165339220733,2397.1653392207327,4077883.1874288707,4097.165339220733,PASS
F17,hybrid,GWO,13,1012,30,500,10,1700.0,357844.074337286,356144.074337286,62218319.95079919,357844.074337286,PASS
F17,hybrid,GWO,14,1013,30,500,10,1700.0,12407.378627819466,10707.378627819466,59273582.6183223,12407.378627819466,PASS
F17,hybrid,GWO,15,1014,30,500,10,1700.0,4284.039632851105,2584.039632851105,21644375.3477876,4284.039632851105,PASS
F17,hybrid,GWO,16,1015,30,500,10,1700.0,215153.84662416825,213453.84662416825,39634298.249919765,215153.84662416825,PASS
F17,hybrid,GWO,17,1016,30,500,10,1700.0,345923.4464362835,344223.4464362835,2382712.912135282,345923.4464362835,PASS
F17,hybrid,GWO,18,1017,30,500,10,1700.0,3751.5016273840406,2051.5016273840406,25434513.84198926,3751.5016273840406,PASS
F17,hybrid,GWO,19,1018,30,500,10,1700.0,4088.3658851187865,2388.3658851187865,90636915.01024494,4088.3658851187865,PASS
F17,hybrid,GWO,20,1019,30,500,10,1700.0,362348.57720382744,360648.57720382744,2795348.1767865987,362348.57720382744,PASS
F17,hybrid,GWO,21,1020,30,500,10,1700.0,4482.549848938293,2782.5498489382926,52697905.065552905,4482.549848938293,PASS
F17,hybrid,GWO,22,1021,30,500,10,1700.0,5364.300156393504,3664.300156393504,67246010.70842476,5364.300156393504,PASS
F17,hybrid,GWO,23,1022,30,500,10,1700.0,276029.1382970559,274329.1382970559,102577597.28212002,276029.1382970559,PASS
F17,hybrid,GWO,24,1023,30,500,10,1700.0,613391.5733323519,611691.5733323519,40263750.51257476,613391.5733323519,PASS
F17,hybrid,GWO,25,1024,30,500,10,1700.0,357500.8723045198,355800.8723045198,11401424.071592558,357500.8723045198,PASS
F17,hybrid,GWO,26,1025,30,500,10,1700.0,4132.393714720103,2432.393714720103,6458606.529633477,4132.393714720103,PASS
F17,hybrid,GWO,27,1026,30,500,10,1700.0,5465.227442887679,3765.227442887679,41256080.177950405,5465.227442887679,PASS
F17,hybrid,GWO,28,1027,30,500,10,1700.0,12950.72998389204,11250.72998389204,41323602.49978205,12950.72998389204,PASS
F17,hybrid,GWO,29,1028,30,500,10,1700.0,342788.9062132729,341088.9062132729,66104301.46383005,342788.9062132729,PASS
F17,hybrid,GWO,30,1029,30,500,10,1700.0,4722.64435892121,3022.6443589212104,7547787.5749352565,4722.64435892121,PASS
F17,hybrid,SCHO,1,1000,30,500,10,1700.0,6237.893461796275,4537.893461796275,72413789.21174915,6237.893461796275,PASS
F17,hybrid,SCHO,2,1001,30,500,10,1700.0,2735.470314533587,1035.470314533587,1910371.9226054878,2735.470314533587,PASS
F17,hybrid,SCHO,3,1002,30,500,10,1700.0,8184.192272137081,6484.192272137081,60007499.36763354,8184.192272137081,PASS
F17,hybrid,SCHO,4,1003,30,500,10,1700.0,403206.81460929674,401506.81460929674,2951160.1368586705,403206.81460929674,PASS
F17,hybrid,SCHO,5,1004,30,500,10,1700.0,377608.1153852222,375908.1153852222,4107990.0468086693,377608.1153852222,PASS
F17,hybrid,SCHO,6,1005,30,500,10,1700.0,503112.38803247554,501412.38803247554,2732352.1849233983,503112.38803247554,PASS
F17,hybrid,SCHO,7,1006,30,500,10,1700.0,567356.3239511604,565656.3239511604,47061949.031942055,567356.3239511604,PASS
F17,hybrid,SCHO,8,1007,30,500,10,1700.0,5985.9368490964525,4285.9368490964525,94168782.89864361,5985.9368490964525,PASS
F17,hybrid,SCHO,9,1008,30,500,10,1700.0,213178.05057262193,211478.05057262193,99536734.79473889,213178.05057262193,PASS
F17,hybrid,SCHO,10,1009,30,500,10,1700.0,667319.565737718,665619.565737718,50863294.60221045,667319.565737718,PASS
F17,hybrid,SCHO,11,1010,30,500,10,1700.0,105867.63441507974,104167.63441507974,50618528.39313216,105867.63441507974,PASS
F17,hybrid,SCHO,12,1011,30,500,10,1700.0,3179.6159334973886,1479.6159334973886,1973499.5604248561,3179.6159334973886,PASS
F17,hybrid,SCHO,13,1012,30,500,10,1700.0,399304.9378699909,397604.9378699909,10458919.056918526,399304.9378699909,PASS
F17,hybrid,SCHO,14,1013,30,500,10,1700.0,458092.23481461464,456392.23481461464,3209251.9201026126,458092.23481461464,PASS
F17,hybrid,SCHO,15,1014,30,500,10,1700.0,36772.12595774496,35072.12595774496,28717862.27104943,36772.12595774496,PASS
F17,hybrid,SCHO,16,1015,30,500,10,1700.0,558979.265062005,557279.265062005,16561681.102103218,558979.265062005,PASS
F17,hybrid,SCHO,17,1016,30,500,10,1700.0,452954.4725033823,451254.4725033823,8589061.521438854,452954.4725033823,PASS
F17,hybrid,SCHO,18,1017,30,500,10,1700.0,762201.8196067043,760501.8196067043,23629705.897311207,762201.8196067043,PASS
F17,hybrid,SCHO,19,1018,30,500,10,1700.0,20744.958292009047,19044.958292009047,70247789.48988101,20744.958292009047,PASS
F17,hybrid,SCHO,20,1019,30,500,10,1700.0,12818.521123172946,11118.521123172946,20426255.94438634,12818.521123172946,PASS
F17,hybrid,SCHO,21,1020,30,500,10,1700.0,567467.6253179143,565767.6253179143,2366540.1534943837,567467.6253179143,PASS
F17,hybrid,SCHO,22,1021,30,500,10,1700.0,363030.1894730894,361330.1894730894,12440244.007749898,363030.1894730894,PASS
F17,hybrid,SCHO,23,1022,30,500,10,1700.0,762899.9643307383,761199.9643307383,40396316.036885746,762899.9643307383,PASS
F17,hybrid,SCHO,24,1023,30,500,10,1700.0,110305.2151973853,108605.2151973853,2718263.343583283,110305.2151973853,PASS
F17,hybrid,SCHO,25,1024,30,500,10,1700.0,450113.72338307335,448413.72338307335,1432621.037832548,450113.72338307335,PASS
F17,hybrid,SCHO,26,1025,30,500,10,1700.0,20844.833515222264,19144.833515222264,14108248.364419907,20844.833515222264,PASS
F17,hybrid,SCHO,27,1026,30,500,10,1700.0,14838.662222470453,13138.662222470453,59613074.82907116,14838.662222470453,PASS
F17,hybrid,SCHO,28,1027,30,500,10,1700.0,6814.17392425736,5114.17392425736,18983412.842046667,6814.17392425736,PASS
F17,hybrid,SCHO,29,1028,30,500,10,1700.0,762935.8329643534,761235.8329643534,46123006.67982119,762935.8329643534,PASS
F17,hybrid,SCHO,30,1029,30,500,10,1700.0,47674.31188139882,45974.31188139882,51031326.19923951,47674.31188139882,PASS
F18,hybrid,GWO,1,1000,30,500,10,1800.0,8032.364750846751,6232.364750846751,137696814.09807912,8032.364750846751,PASS
F18,hybrid,GWO,2,1001,30,500,10,1800.0,2120.1673153717056,320.1673153717056,342543061.55428225,2120.1673153717056,PASS
F18,hybrid,GWO,3,1002,30,500,10,1800.0,2805.9144810171724,1005.9144810171724,1237761278.4533887,2805.9144810171724,PASS
F18,hybrid,GWO,4,1003,30,500,10,1800.0,29226.322707700983,27426.322707700983,599817817.6752657,29226.322707700983,PASS
F18,hybrid,GWO,5,1004,30,500,10,1800.0,36543.50013271231,34743.50013271231,149565563.79278517,36543.50013271231,PASS
F18,hybrid,GWO,6,1005,30,500,10,1800.0,3446.4218604605803,1646.4218604605803,893491763.345341,3446.4218604605803,PASS
F18,hybrid,GWO,7,1006,30,500,10,1800.0,37272.367466629854,35472.367466629854,646458061.005889,37272.367466629854,PASS
F18,hybrid,GWO,8,1007,30,500,10,1800.0,8844.746112446026,7044.746112446026,43120562.536049776,8844.746112446026,PASS
F18,hybrid,GWO,9,1008,30,500,10,1800.0,18119.367655641927,16319.367655641927,442614898.6769901,18119.367655641927,PASS
F18,hybrid,GWO,10,1009,30,500,10,1800.0,16366.374303819726,14566.374303819726,27715118.264648132,16366.374303819726,PASS
F18,hybrid,GWO,11,1010,30,500,10,1800.0,6695.429886344387,4895.429886344387,86614262.8978833,6695.429886344387,PASS
F18,hybrid,GWO,12,1011,30,500,10,1800.0,8819.440613561532,7019.440613561532,12402107.288650954,8819.440613561532,PASS
F18,hybrid,GWO,13,1012,30,500,10,1800.0,4267.280402704113,2467.280402704113,79853201.00108019,4267.280402704113,PASS
F18,hybrid,GWO,14,1013,30,500,10,1800.0,2865.862912348438,1065.862912348438,78772358.24120428,2865.862912348438,PASS
F18,hybrid,GWO,15,1014,30,500,10,1800.0,16667.392236395568,14867.392236395568,75143410.46610592,16667.392236395568,PASS
F18,hybrid,GWO,16,1015,30,500,10,1800.0,7187.430294854542,5387.430294854542,1203454221.588018,7187.430294854542,PASS
F18,hybrid,GWO,17,1016,30,500,10,1800.0,5363.685530114177,3563.685530114177,88738615.29784384,5363.685530114177,PASS
F18,hybrid,GWO,18,1017,30,500,10,1800.0,16067.587308290584,14267.587308290584,457309719.65930027,16067.587308290584,PASS
F18,hybrid,GWO,19,1018,30,500,10,1800.0,31151.55374606253,29351.55374606253,549994142.601458,31151.55374606253,PASS
F18,hybrid,GWO,20,1019,30,500,10,1800.0,8636.31028581669,6836.310285816689,289235299.1659642,8636.31028581669,PASS
F18,hybrid,GWO,21,1020,30,500,10,1800.0,2095.009199614797,295.0091996147971,50806673.895153716,2095.009199614797,PASS
F18,hybrid,GWO,22,1021,30,500,10,1800.0,13383.612941157964,11583.612941157964,203187998.43279836,13383.612941157964,PASS
F18,hybrid,GWO,23,1022,30,500,10,1800.0,9005.101608896748,7205.101608896748,634676062.1737732,9005.101608896748,PASS
F18,hybrid,GWO,24,1023,30,500,10,1800.0,3217.79778068228,1417.79778068228,430404856.0045656,3217.79778068228,PASS
F18,hybrid,GWO,25,1024,30,500,10,1800.0,9990.604281671667,8190.604281671667,267590133.46781245,9990.604281671667,PASS
F18,hybrid,GWO,26,1025,30,500,10,1800.0,4515.430238446734,2715.4302384467337,776555939.7985995,4515.430238446734,PASS
F18,hybrid,GWO,27,1026,30,500,10,1800.0,4124.401314493527,2324.401314493527,187434606.7776476,4124.401314493527,PASS
F18,hybrid,GWO,28,1027,30,500,10,1800.0,8170.610262238155,6370.610262238155,39597525.06693264,8170.610262238155,PASS
F18,hybrid,GWO,29,1028,30,500,10,1800.0,9431.441510149187,7631.441510149187,24275269.88417951,9431.441510149187,PASS
F18,hybrid,GWO,30,1029,30,500,10,1800.0,14823.862345366935,13023.862345366935,119854277.16438629,14823.862345366935,PASS
F18,hybrid,SCHO,1,1000,30,500,10,1800.0,15815.51022970619,14015.51022970619,103691241.31287572,15815.51022970619,PASS
F18,hybrid,SCHO,2,1001,30,500,10,1800.0,4834.14682110082,3034.1468211008196,251495840.7610134,4834.14682110082,PASS
F18,hybrid,SCHO,3,1002,30,500,10,1800.0,2505.650870790428,705.6508707904281,26658451.836638685,2505.650870790428,PASS
F18,hybrid,SCHO,4,1003,30,500,10,1800.0,3474.194895577936,1674.1948955779362,292060930.5840615,3474.194895577936,PASS
F18,hybrid,SCHO,5,1004,30,500,10,1800.0,13478.323869766764,11678.323869766764,72259340.15654881,13478.323869766764,PASS
F18,hybrid,SCHO,6,1005,30,500,10,1800.0,1966.7525900920843,166.75259009208435,247887315.14459854,1966.7525900920843,PASS
F18,hybrid,SCHO,7,1006,30,500,10,1800.0,32474.407861174637,30674.407861174637,182700438.83155632,32474.407861174637,PASS
F18,hybrid,SCHO,8,1007,30,500,10,1800.0,7931.401908145852,6131.401908145852,106497253.6351874,7931.401908145852,PASS
F18,hybrid,SCHO,9,1008,30,500,10,1800.0,2340.8227407236277,540.8227407236277,323004512.93315107,2340.8227407236277,PASS
F18,hybrid,SCHO,10,1009,30,500,10,1800.0,15860.427872394861,14060.427872394861,164992708.75108477,15860.427872394861,PASS
F18,hybrid,SCHO,11,1010,30,500,10,1800.0,5687.878084891758,3887.8780848917577,1706846444.2973185,5687.878084891758,PASS
F18,hybrid,SCHO,12,1011,30,500,10,1800.0,14915.402008966486,13115.402008966486,141372177.06409228,14915.402008966486,PASS
F18,hybrid,SCHO,13,1012,30,500,10,1800.0,8255.883747982567,6455.883747982567,207756299.1372244,8255.883747982567,PASS
F18,hybrid,SCHO,14,1013,30,500,10,1800.0,12320.982027192338,10520.982027192338,168813053.24992406,12320.982027192338,PASS
F18,hybrid,SCHO,15,1014,30,500,10,1800.0,2369.8160081452284,569.8160081452284,568276602.044548,2369.8160081452284,PASS
F18,hybrid,SCHO,16,1015,30,500,10,1800.0,15364.884941642118,13564.884941642118,740156079.8082454,15364.884941642118,PASS
F18,hybrid,SCHO,17,1016,30,500,10,1800.0,33330.99088975812,31530.99088975812,121775302.12254784,33330.99088975812,PASS
F18,hybrid,SCHO,18,1017,30,500,10,1800.0,38400.13586835357,36600.13586835357,649256084.9451208,38400.13586835357,PASS
F18,hybrid,SCHO,19,1018,30,500,10,1800.0,20237.65059246109,18437.65059246109,122259093.95716238,20237.65059246109,PASS
F18,hybrid,SCHO,20,1019,30,500,10,1800.0,8226.28084845162,6426.280848451621,684726818.4902765,8226.28084845162,PASS
F18,hybrid,SCHO,21,1020,30,500,10,1800.0,13475.179671412592,11675.179671412592,539225677.6955712,13475.179671412592,PASS
F18,hybrid,SCHO,22,1021,30,500,10,1800.0,4096.345426336989,2296.3454263369886,279795222.30558324,4096.345426336989,PASS
F18,hybrid,SCHO,23,1022,30,500,10,1800.0,19806.392077021363,18006.392077021363,386198021.1338537,19806.392077021363,PASS
F18,hybrid,SCHO,24,1023,30,500,10,1800.0,19792.343555333642,17992.343555333642,389290155.51813376,19792.343555333642,PASS
F18,hybrid,SCHO,25,1024,30,500,10,1800.0,2713.0553346762763,913.0553346762763,51175302.34220395,2713.0553346762763,PASS
F18,hybrid,SCHO,26,1025,30,500,10,1800.0,37526.9181559431,35726.9181559431,34698439.70399234,37526.9181559431,PASS
F18,hybrid,SCHO,27,1026,30,500,10,1800.0,12212.780853514492,10412.780853514492,18096018.37699979,12212.780853514492,PASS
F18,hybrid,SCHO,28,1027,30,500,10,1800.0,2888.7615942513658,1088.7615942513658,216181276.8074851,2888.7615942513658,PASS
F18,hybrid,SCHO,29,1028,30,500,10,1800.0,14055.105528255242,12255.105528255242,706513748.8404661,14055.105528255242,PASS
F18,hybrid,SCHO,30,1029,30,500,10,1800.0,2981.163671355788,1181.1636713557882,113696246.82759011,2981.163671355788,PASS
F19,hybrid,GWO,1,1000,30,500,10,1900.0,1902.5902613658363,2.5902613658363407,2018.9900006150158,1902.5902613658363,PASS
F19,hybrid,GWO,2,1001,30,500,10,1900.0,1903.6102585074877,3.6102585074877425,2048.0392916915907,1903.6102585074877,PASS
F19,hybrid,GWO,3,1002,30,500,10,1900.0,1904.642182759757,4.642182759756906,2113.665305372366,1904.642182759757,PASS
F19,hybrid,GWO,4,1003,30,500,10,1900.0,1904.852235471946,4.85223547194596,2015.4623458447697,1904.852235471946,PASS
F19,hybrid,GWO,5,1004,30,500,10,1900.0,1902.312889836721,2.3128898367210695,1984.9104610561428,1902.312889836721,PASS
F19,hybrid,GWO,6,1005,30,500,10,1900.0,1901.9259998790044,1.9259998790043937,2073.7974025505846,1901.9259998790044,PASS
