Variant,Function,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,Dimension,LowerBound,UpperBound,Optimum,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
SCHO_NFTF,F9,11,1010,4024911,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,2.880184979403566e-11,447.2888938374598,2.880184979403566e-11,1.5582248999999138,PASS
SCHO_NFTF,F9,13,1012,4024913,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.2422175994261124e-08,434.02220260833974,4.2422175994261124e-08,1.5324576999992132,PASS
SCHO_NFTF,F9,14,1013,4024914,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.2603964800491667e-10,440.91474681676505,4.2603964800491667e-10,1.5727687000035075,PASS
SCHO_NFTF,F9,12,1011,4024912,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,2.5126567493316543e-11,441.073286920272,2.5126567493316543e-11,1.6124664000089979,PASS
SCHO_NFTF,F9,15,1014,4024915,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,9.068301665138279e-11,466.36406583587524,9.068301665138279e-11,1.4964823000045726,PASS
SCHO_NFTF,F9,16,1015,4024916,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.2066623784364765e-07,433.86281469045554,4.2066623784364765e-07,1.5182072000025073,PASS
SCHO_NFTF,F9,17,1016,4024917,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,1.629715029594081e-09,422.02779107708176,1.629715029594081e-09,1.501536900002975,PASS
SCHO_NFTF,F9,18,1017,4024918,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,1.6848471879882254e-06,469.76371664050794,1.6848471879882254e-06,1.513117599999532,PASS
SCHO_NFTF,F9,22,1021,4024922,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.270137150097648,441.34049530442945,4.270137150097648,1.466541400004644,PASS
SCHO_NFTF,F9,19,1018,4024919,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,1.092406165525972e-10,414.6138424388559,1.092406165525972e-10,1.504546100011794,PASS
SCHO_NFTF,F9,21,1020,4024921,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,14.012253360804703,465.26417440798247,14.012253360804703,1.5322035999997752,PASS
SCHO_NFTF,F9,20,1019,4024920,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.891640920984541,458.030531975015,4.891640920984541,1.553160300012678,PASS
SCHO_NFTF,F9,24,1023,4024924,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,2.369233698118478e-09,433.79837842386155,2.369233698118478e-09,1.4510369000054197,PASS
SCHO_NFTF,F9,23,1022,4024923,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,1.2361667245386343e-11,446.64097601097,1.2361667245386343e-11,1.5531779000011738,PASS
SCHO_NFTF,F9,25,1024,4024925,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,1.8376375976458803e-09,408.9701533118642,1.8376375976458803e-09,1.4908138000027975,PASS
SCHO_NFTF,F9,26,1025,4024926,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,6.618247856948756e-05,473.6616560879741,6.618247856948756e-05,1.5175294999935431,PASS
SCHO_NFTF,F9,27,1026,4024927,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,9.413419755087544,446.03906557516507,9.413419755087544,1.5350502000073902,PASS
SCHO_NFTF,F9,29,1028,4024929,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,4.6564530009618466e-10,455.002187468864,4.6564530009618466e-10,1.5683723999973154,PASS
SCHO_NFTF,F9,28,1027,4024928,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,5.31243181277844,447.3494195224039,5.31243181277844,1.5869535000092583,PASS
SCHO_NFTF,F9,30,1029,4024930,30,500,30,-5.1200000000000001,5.1200000000000001,0.0,6.531832852374464e-09,479.83128968283097,6.531832852374464e-09,1.5813880000059726,PASS
SCHO_NFTF,F10,1,1000,4025001,30,500,30,-32,32,0.0,4.3667272509040345e-07,20.764880617738655,4.3667272509040345e-07,1.5031391999946209,PASS
SCHO_NFTF,F10,2,1001,4025002,30,500,30,-32,32,0.0,8.627683567574707e-07,20.80923383013385,8.627683567574707e-07,1.5355517999996664,PASS
SCHO_NFTF,F10,4,1003,4025004,30,500,30,-32,32,0.0,7.143278080157245e-07,20.685941618453114,7.143278080157245e-07,1.5525964999978896,PASS
SCHO_NFTF,F10,3,1002,4025003,30,500,30,-32,32,0.0,1.5671959419094605e-07,20.70259726914545,1.5671959419094605e-07,1.5765703999932157,PASS
SCHO_NFTF,F10,5,1004,4025005,30,500,30,-32,32,0.0,6.681338402536596e-07,20.753180108678922,6.681338402536596e-07,1.5188744999904884,PASS
SCHO_NFTF,F10,7,1006,4025007,30,500,30,-32,32,0.0,1.8006812796400595e-07,20.677331650145728,1.8006812796400595e-07,1.5421460999932606,PASS
SCHO_NFTF,F10,6,1005,4025006,30,500,30,-32,32,0.0,5.297970848694433e-07,20.739339682394206,5.297970848694433e-07,1.5916352000058396,PASS
SCHO_NFTF,F10,8,1007,4025008,30,500,30,-32,32,0.0,8.627050052112395e-08,20.30938002246911,8.627050052112395e-08,1.6104436999885365,PASS
SCHO_NFTF,F10,9,1008,4025009,30,500,30,-32,32,0.0,2.9701337611598433e-07,20.6623323028609,2.9701337611598433e-07,1.5601058000029298,PASS
SCHO_NFTF,F10,11,1010,4025011,30,500,30,-32,32,0.0,2.3676767257896358e-07,20.873205110265417,2.3676767257896358e-07,1.5366054000041913,PASS
SCHO_NFTF,F10,12,1011,4025012,30,500,30,-32,32,0.0,3.6686289606180367e-07,20.569830881242734,3.6686289606180367e-07,1.4980456000048434,PASS
SCHO_NFTF,F10,10,1009,4025010,30,500,30,-32,32,0.0,7.298262123534016e-07,20.764014980012245,7.298262123534016e-07,1.5878579999989597,PASS
SCHO_NFTF,F10,15,1014,4025015,30,500,30,-32,32,0.0,1.5721234136734097e-07,20.49068213407767,1.5721234136734097e-07,1.4595166000071913,PASS
SCHO_NFTF,F10,13,1012,4025013,30,500,30,-32,32,0.0,9.86393370983052e-07,20.566750205953976,9.86393370983052e-07,1.612915299992892,PASS
SCHO_NFTF,F10,16,1015,4025016,30,500,30,-32,32,0.0,4.896394938391779e-07,20.64013873956227,4.896394938391779e-07,1.6118220999924233,PASS
SCHO_NFTF,F10,14,1013,4025014,30,500,30,-32,32,0.0,1.6870823005277202e-07,20.669354202190537,1.6870823005277202e-07,1.6423709000082454,PASS
SCHO_NFTF,F10,17,1016,4025017,30,500,30,-32,32,0.0,6.567830799220076e-07,20.795292196710726,6.567830799220076e-07,1.4983591999916825,PASS
SCHO_NFTF,F10,18,1017,4025018,30,500,30,-32,32,0.0,4.420470465227311e-07,20.8269336510937,4.420470465227311e-07,1.5400079999963054,PASS
SCHO_NFTF,F10,20,1019,4025020,30,500,30,-32,32,0.0,1.0349265626707904e-06,20.753576885043977,1.0349265626707904e-06,1.5261497000028612,PASS
SCHO_NFTF,F10,19,1018,4025019,30,500,30,-32,32,0.0,4.143254206390168e-07,20.287777247273507,4.143254206390168e-07,1.5783258000010392,PASS
SCHO_NFTF,F10,23,1022,4025023,30,500,30,-32,32,0.0,2.1270765104830502e-07,20.933352404055416,2.1270765104830502e-07,1.5289760000014212,PASS
SCHO_NFTF,F10,21,1020,4025021,30,500,30,-32,32,0.0,2.953027622432103e-07,20.886822358893582,2.953027622432103e-07,1.5909762000082992,PASS
SCHO_NFTF,F10,22,1021,4025022,30,500,30,-32,32,0.0,2.454645131599875e-07,20.583645012836215,2.454645131599875e-07,1.5889869000093313,PASS
SCHO_NFTF,F10,24,1023,4025024,30,500,30,-32,32,0.0,1.716251998296059e-07,20.702337522964704,1.716251998296059e-07,1.5961226000072202,PASS
SCHO_NFTF,F10,25,1024,4025025,30,500,30,-32,32,0.0,4.6881344006877157e-07,20.640145513776236,4.6881344006877157e-07,1.568419500006712,PASS
SCHO_NFTF,F10,28,1027,4025028,30,500,30,-32,32,0.0,2.4600649028982957e-07,20.792506436353648,2.4600649028982957e-07,1.555547199997818,PASS
SCHO_NFTF,F10,26,1025,4025026,30,500,30,-32,32,0.0,4.868648741940262e-07,20.66064456706877,4.868648741940262e-07,1.59187020000536,PASS
SCHO_NFTF,F10,27,1026,4025027,30,500,30,-32,32,0.0,5.05989956600672e-08,20.70523141613285,5.05989956600672e-08,1.6170681999938097,PASS
SCHO_NFTF,F11,2,1001,4025102,30,500,30,-600,600,0.0,8.513934002252199e-11,639.1480611503106,8.513934002252199e-11,1.5080414000112796,PASS
SCHO_NFTF,F10,29,1028,4025029,30,500,30,-32,32,0.0,1.6190592022624628e-07,20.542581961741753,1.6190592022624628e-07,1.5475740999972913,PASS
SCHO_NFTF,F10,30,1029,4025030,30,500,30,-32,32,0.0,1.2462694032322474e-07,20.847870698067215,1.2462694032322474e-07,1.541661399998702,PASS
SCHO_NFTF,F11,1,1000,4025101,30,500,30,-600,600,0.0,9.837353154296125e-12,611.291864520307,9.837353154296125e-12,1.5768765999964671,PASS
SCHO_NFTF,F11,3,1002,4025103,30,500,30,-600,600,0.0,0.019565142332413465,643.4385152741779,0.019565142332413465,1.5264159000071231,PASS
SCHO_NFTF,F11,4,1003,4025104,30,500,30,-600,600,0.0,0.016843156342283505,640.6078006974948,0.016843156342283505,1.546172899994417,PASS
SCHO_NFTF,F11,5,1004,4025105,30,500,30,-600,600,0.0,1.6068035790794966e-11,644.4520744510511,1.6068035790794966e-11,1.523153200003435,PASS
SCHO_NFTF,F11,6,1005,4025106,30,500,30,-600,600,0.0,0.020796668505888904,620.4511952126913,0.020796668505888904,1.5099130000016885,PASS
SCHO_NFTF,F11,7,1006,4025107,30,500,30,-600,600,0.0,3.974087725566733e-11,632.8296368484805,3.974087725566733e-11,1.637882000009995,PASS
SCHO_NFTF,F11,8,1007,4025108,30,500,30,-600,600,0.0,0.050010078424617355,487.5405080335636,0.050010078424617355,1.6150953000033041,PASS
SCHO_NFTF,F11,10,1009,4025110,30,500,30,-600,600,0.0,0.016438388012170124,616.7396630786404,0.016438388012170124,1.6146585999958916,PASS
SCHO_NFTF,F11,9,1008,4025109,30,500,30,-600,600,0.0,9.360290320614695e-13,639.6684312970408,9.360290320614695e-13,1.6480554000008851,PASS
SCHO_NFTF,F11,13,1012,4025113,30,500,30,-600,600,0.0,0.14470676781276137,618.2400358748203,0.14470676781276137,1.5230153999873437,PASS
SCHO_NFTF,F11,11,1010,4025111,30,500,30,-600,600,0.0,0.025155434424847023,718.9807578130838,0.025155434424847023,1.5679863999976078,PASS
SCHO_NFTF,F11,12,1011,4025112,30,500,30,-600,600,0.0,6.002975894148221e-13,542.9069981974286,6.002975894148221e-13,1.5775955999997677,PASS
SCHO_NFTF,F11,14,1013,4025114,30,500,30,-600,600,0.0,0.020280664316485786,591.7962883432442,0.020280664316485786,1.5867288000008557,PASS
SCHO_NFTF,F11,17,1016,4025117,30,500,30,-600,600,0.0,1.1925227472175948e-10,658.3681797175631,1.1925227472175948e-10,1.688183799997205,PASS
SCHO_NFTF,F11,18,1017,4025118,30,500,30,-600,600,0.0,1.89637194836223e-12,635.4820188150104,1.89637194836223e-12,1.7110997999989195,PASS
SCHO_NFTF,F11,15,1014,4025115,30,500,30,-600,600,0.0,0.022427883403008164,563.9367128903148,0.022427883403008164,1.7564683000091463,PASS
SCHO_NFTF,F11,16,1015,4025116,30,500,30,-600,600,0.0,0.01905884029247762,549.6853975606296,0.01905884029247762,1.7345010999997612,PASS
SCHO_NFTF,F11,19,1018,4025119,30,500,30,-600,600,0.0,5.094147326190068e-12,538.2294864301934,5.094147326190068e-12,1.7795564999978524,PASS
SCHO_NFTF,F11,20,1019,4025120,30,500,30,-600,600,0.0,0.028461186378949677,711.0659999459813,0.028461186378949677,1.8034595999924932,PASS
SCHO_NFTF,F11,22,1021,4025122,30,500,30,-600,600,0.0,1.8148815783547434e-12,579.5492680434852,1.8148815783547434e-12,1.812279599995236,PASS
SCHO_NFTF,F11,21,1020,4025121,30,500,30,-600,600,0.0,9.501177622439627e-12,738.5383591240958,9.501177622439627e-12,1.8729905000072904,PASS
SCHO_NFTF,F11,25,1024,4025125,30,500,30,-600,600,0.0,7.596145934485321e-13,508.02875095473263,7.596145934485321e-13,1.6041302000085125,PASS
SCHO_NFTF,F11,26,1025,4025126,30,500,30,-600,600,0.0,1.3726464409558048e-11,609.8881515490872,1.3726464409558048e-11,1.6398836000007577,PASS
SCHO_NFTF,F11,23,1022,4025123,30,500,30,-600,600,0.0,0.13158476125081897,701.8372771154101,0.13158476125081897,1.67226129998744,PASS
SCHO_NFTF,F11,24,1023,4025124,30,500,30,-600,600,0.0,0.01068577446799035,649.0261533705124,0.01068577446799035,1.7185996000043815,PASS
SCHO_NFTF,F11,27,1026,4025127,30,500,30,-600,600,0.0,3.68594044175552e-14,614.144178110117,3.68594044175552e-14,1.6524781999905827,PASS
SCHO_NFTF,F11,29,1028,4025129,30,500,30,-600,600,0.0,0.022277132221363405,595.7920700073693,0.022277132221363405,1.6398209999897517,PASS
SCHO_NFTF,F11,28,1027,4025128,30,500,30,-600,600,0.0,7.793765632868599e-13,642.5333046872523,7.793765632868599e-13,1.6685040999873308,PASS
SCHO_NFTF,F11,30,1029,4025130,30,500,30,-600,600,0.0,0.02349673711365674,694.8702724214163,0.02349673711365674,1.6648625999951037,PASS
SCHO_NFTF,F12,4,1003,4025204,30,500,30,-50,50,0.0,0.2141820634714687,756082758.900649,0.2141820634714687,1.7315428000001702,PASS
SCHO_NFTF,F12,3,1002,4025203,30,500,30,-50,50,0.0,0.24185173609975258,677755348.7064486,0.24185173609975258,1.7974729999987176,PASS
SCHO_NFTF,F12,1,1000,4025201,30,500,30,-50,50,0.0,0.2631058995462197,577094378.3389748,0.2631058995462197,1.8914898000075482,PASS
SCHO_NFTF,F12,2,1001,4025202,30,500,30,-50,50,0.0,0.19779480850399853,579099359.0880492,0.19779480850399853,1.917316999999457,PASS
SCHO_NFTF,F12,5,1004,4025205,30,500,30,-50,50,0.0,0.11346948750969449,600899121.4082001,0.11346948750969449,1.8272032999957446,PASS
SCHO_NFTF,F12,7,1006,4025207,30,500,30,-50,50,0.0,0.18830338622056944,669437325.0641034,0.18830338622056944,1.746399499999825,PASS
SCHO_NFTF,F12,6,1005,4025206,30,500,30,-50,50,0.0,0.29102522001839287,613687382.5306401,0.29102522001839287,1.8079709000012372,PASS
SCHO_NFTF,F12,8,1007,4025208,30,500,30,-50,50,0.0,0.17706225074804696,465147296.24454856,0.17706225074804696,1.7332342000008794,PASS
SCHO_NFTF,F12,11,1010,4025211,30,500,30,-50,50,0.0,0.19072057163555042,673700231.5011019,0.19072057163555042,1.7288829000026453,PASS
SCHO_NFTF,F12,12,1011,4025212,30,500,30,-50,50,0.0,0.19421382130377554,354312759.8973637,0.19421382130377554,1.8121369000000414,PASS
SCHO_NFTF,F12,9,1008,4025209,30,500,30,-50,50,0.0,0.6857594817937903,673649374.2265142,0.6857594817937903,1.882179600012023,PASS
SCHO_NFTF,F12,10,1009,4025210,30,500,30,-50,50,0.0,0.25332507264223525,608345809.8432229,0.25332507264223525,1.9217070000013337,PASS
SCHO_NFTF,F12,13,1012,4025213,30,500,30,-50,50,0.0,0.11853155243952221,409264261.74945426,0.11853155243952221,1.7843719999946188,PASS
SCHO_NFTF,F12,15,1014,4025215,30,500,30,-50,50,0.0,0.18991527897956423,377991105.0550389,0.18991527897956423,1.7635844000033103,PASS
SCHO_NFTF,F12,14,1013,4025214,30,500,30,-50,50,0.0,0.34025895873975265,375026164.7994268,0.34025895873975265,1.8315013000101317,PASS
SCHO_NFTF,F12,16,1015,4025216,30,500,30,-50,50,0.0,0.2679586892822046,518663474.82455194,0.2679586892822046,1.8029103000008035,PASS
SCHO_NFTF,F12,19,1018,4025219,30,500,30,-50,50,0.0,0.40735084169684765,493317185.6586725,0.40735084169684765,1.7541039000061573,PASS
SCHO_NFTF,F12,20,1019,4025220,30,500,30,-50,50,0.0,0.22652822504604905,746482921.424925,0.22652822504604905,1.757560600002762,PASS
SCHO_NFTF,F12,18,1017,4025218,30,500,30,-50,50,0.0,0.2400184649241988,678910232.0700809,0.2400184649241988,1.8008841999981087,PASS
SCHO_NFTF,F12,17,1016,4025217,30,500,30,-50,50,0.0,0.15931137081726604,602516388.8524432,0.15931137081726604,1.82627410000714,PASS
SCHO_NFTF,F12,22,1021,4025222,30,500,30,-50,50,0.0,0.2703762786354265,566705999.5069873,0.2703762786354265,1.8423451999988174,PASS
SCHO_NFTF,F12,24,1023,4025224,30,500,30,-50,50,0.0,0.1660723221898705,557034073.9341952,0.1660723221898705,1.8361274000053527,PASS
SCHO_NFTF,F12,23,1022,4025223,30,500,30,-50,50,0.0,0.09123291798928629,527674663.0350982,0.09123291798928629,1.896515400003409,PASS
SCHO_NFTF,F12,21,1020,4025221,30,500,30,-50,50,0.0,0.27987220691364245,779891967.4951634,0.27987220691364245,1.9437697999965167,PASS
SCHO_NFTF,F12,25,1024,4025225,30,500,30,-50,50,0.0,0.2241307587870704,459268027.30294675,0.2241307587870704,1.7813458999880822,PASS
SCHO_NFTF,F12,26,1025,4025226,30,500,30,-50,50,0.0,0.2034474475418837,655610836.8316754,0.2034474475418837,1.7860117000091122,PASS
SCHO_NFTF,F12,28,1027,4025228,30,500,30,-50,50,0.0,0.11532775257860076,735612073.6667887,0.11532775257860076,1.8949290000018664,PASS
SCHO_NFTF,F12,27,1026,4025227,30,500,30,-50,50,0.0,0.3133036836834911,688380987.7444726,0.3133036836834911,1.983199100010097,PASS
SCHO_NFTF,F12,30,1029,4025230,30,500,30,-50,50,0.0,0.6494602687854103,638200031.739138,0.6494602687854103,1.821398300002329,PASS
SCHO_NFTF,F12,29,1028,4025229,30,500,30,-50,50,0.0,0.2299329867191977,694579575.2440028,0.2299329867191977,1.8949974999995902,PASS
SCHO_NFTF,F13,1,1000,4025301,30,500,30,-50,50,0.0,1.575842252543047,1121540604.907016,1.575842252543047,1.8412726999958977,PASS
SCHO_NFTF,F13,2,1001,4025302,30,500,30,-50,50,0.0,1.2558609325053978,1134393402.9122756,1.2558609325053978,1.8475838000013027,PASS
SCHO_NFTF,F13,4,1003,4025304,30,500,30,-50,50,0.0,1.9357677413711913,1409943019.8603163,1.9357677413711913,1.7487327999988338,PASS
SCHO_NFTF,F13,3,1002,4025303,30,500,30,-50,50,0.0,2.087649561629076,1279263460.7598147,2.087649561629076,1.8081760000059148,PASS
SCHO_NFTF,F13,5,1004,4025305,30,500,30,-50,50,0.0,1.7665571470908863,1170689608.5516968,1.7665571470908863,1.7810180000087712,PASS
SCHO_NFTF,F13,6,1005,4025306,30,500,30,-50,50,0.0,1.8140918404325654,1181621324.1665757,1.8140918404325654,1.7953439999982947,PASS
SCHO_NFTF,F13,7,1006,4025307,30,500,30,-50,50,0.0,2.0760251681808266,1268983075.2778127,2.0760251681808266,1.7861266999971122,PASS
SCHO_NFTF,F13,9,1008,4025309,30,500,30,-50,50,0.0,2.15171957331537,1296042042.9580178,2.15171957331537,1.7619095999980345,PASS
SCHO_NFTF,F13,8,1007,4025308,30,500,30,-50,50,0.0,2.0668181004090123,878154019.7635087,2.0668181004090123,1.8032972000073642,PASS
SCHO_NFTF,F13,10,1009,4025310,30,500,30,-50,50,0.0,2.046872572058303,1170491781.6147819,2.046872572058303,1.8017036000092048,PASS
SCHO_NFTF,F13,14,1013,4025314,30,500,30,-50,50,0.0,1.437727886520934,813623365.5838884,1.437727886520934,1.7541558999946574,PASS
SCHO_NFTF,F13,11,1010,4025311,30,500,30,-50,50,0.0,1.8844892886361835,1334005063.226532,1.8844892886361835,1.8051923000020906,PASS
SCHO_NFTF,F13,12,1011,4025312,30,500,30,-50,50,0.0,1.8983488296669486,746217004.1348709,1.8983488296669486,1.803515100007644,PASS
SCHO_NFTF,F13,13,1012,4025313,30,500,30,-50,50,0.0,1.654782949048354,902489281.0803057,1.654782949048354,1.84396199999901,PASS
SCHO_NFTF,F13,15,1014,4025315,30,500,30,-50,50,0.0,1.7474314385463652,781768070.7565104,1.7474314385463652,1.705981499995687,PASS
SCHO_NFTF,F13,16,1015,4025316,30,500,30,-50,50,0.0,1.7327322084927503,992639751.8319389,1.7327322084927503,1.7326535999891348,PASS
SCHO_NFTF,F13,17,1016,4025317,30,500,30,-50,50,0.0,1.6694325493606685,1200343935.016167,1.6694325493606685,1.8039149999967776,PASS
SCHO_NFTF,F13,18,1017,4025318,30,500,30,-50,50,0.0,1.6779223356659463,1270309810.4932654,1.6779223356659463,1.7624480999947991,PASS
SCHO_NFTF,F13,19,1018,4025319,30,500,30,-50,50,0.0,1.8556928381723243,985279769.8708252,1.8556928381723243,1.781629500008421,PASS
SCHO_NFTF,F13,22,1021,4025322,30,500,30,-50,50,0.0,1.9802412219809655,1071852585.7528108,1.9802412219809655,1.7766529000073206,PASS
SCHO_NFTF,F13,21,1020,4025321,30,500,30,-50,50,0.0,1.4776088233860982,1481567387.8877292,1.4776088233860982,1.8329843000101391,PASS
SCHO_NFTF,F13,20,1019,4025320,30,500,30,-50,50,0.0,1.5458865548679868,1427951455.304063,1.5458865548679868,1.8537331000115955,PASS
SCHO_NFTF,F13,23,1022,4025323,30,500,30,-50,50,0.0,1.4325568646255984,1057814591.9376878,1.4325568646255984,1.7663861000037286,PASS
SCHO_NFTF,F13,24,1023,4025324,30,500,30,-50,50,0.0,1.5709726448765082,1128834171.694078,1.5709726448765082,1.7966366000036942,PASS
SCHO_NFTF,F13,26,1025,4025326,30,500,30,-50,50,0.0,1.4027795026533842,1213450885.258651,1.4027795026533842,1.753727200004505,PASS
SCHO_NFTF,F13,25,1024,4025325,30,500,30,-50,50,0.0,2.0634356163223027,881544869.6646192,2.0634356163223027,1.777804900004412,PASS
SCHO_NFTF,F13,27,1026,4025327,30,500,30,-50,50,0.0,1.8716033594678594,1309554648.9066305,1.8716033594678594,1.7737170000036713,PASS
SCHO_NFTF,F13,30,1029,4025330,30,500,30,-50,50,0.0,1.423763980523611,1261783528.6462915,1.423763980523611,1.7957623999973293,PASS
SCHO_NFTF,F13,29,1028,4025329,30,500,30,-50,50,0.0,2.1783240670290973,1284594344.47724,2.1783240670290973,1.7982220000121742,PASS
SCHO_NFTF,F13,28,1027,4025328,30,500,30,-50,50,0.0,1.8320603925992007,1357932319.8784873,1.8320603925992007,1.8338951000041561,PASS
SCHO_NFTF,F14,1,1000,4025401,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156835159,473.71847520737606,2.982105156835159,0.4533796000032453,PASS
SCHO_NFTF,F14,3,1002,4025403,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568685037,7.856359089361977,2.9821051568685037,0.4473727000004146,PASS
SCHO_NFTF,F14,2,1001,4025402,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180666971277,20.799965995968776,10.763180666971277,0.46981700000469573,PASS
SCHO_NFTF,F14,4,1003,4025404,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105157104295,7.991839953168932,2.982105157104295,0.49775229999795556,PASS
SCHO_NFTF,F14,5,1004,4025405,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180667042608,24.322820508421295,10.763180667042608,0.4882930000021588,PASS
SCHO_NFTF,F14,6,1005,4025406,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568266506,90.7409532963287,2.9821051568266506,0.4992703000025358,PASS
SCHO_NFTF,F14,8,1007,4025408,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156836103,21.481362099196957,2.982105156836103,0.49065530000370927,PASS
SCHO_NFTF,F14,7,1006,4025407,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980039588965721,16.2842641081014,0.9980039588965721,0.49318260001018643,PASS
SCHO_NFTF,F14,11,1010,4025411,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038412471961,115.8570972449099,0.9980038412471961,0.45303509999939706,PASS
SCHO_NFTF,F14,10,1009,4025410,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.982105156892949,15.108117071694181,2.982105156892949,0.487435999995796,PASS
SCHO_NFTF,F14,9,1008,4025409,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.998006283305387,480.050865101365,0.998006283305387,0.5316974999877857,PASS
SCHO_NFTF,F14,12,1011,4025412,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135566,16.441007314171465,12.670505811135566,0.49531659999047406,PASS
SCHO_NFTF,F14,13,1012,4025413,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568310475,16.402755922508554,2.9821051568310475,0.5228099999949336,PASS
SCHO_NFTF,F14,14,1013,4025414,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180666978773,73.97889205821518,10.763180666978773,0.49361629999475554,PASS
SCHO_NFTF,F14,16,1015,4025416,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180666905944,17.659718800789545,10.763180666905944,0.5365180000080727,PASS
SCHO_NFTF,F14,15,1014,4025415,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038422129637,65.35361146386387,0.9980038422129637,0.5401270000002114,PASS
SCHO_NFTF,F14,18,1017,4025418,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180667856009,237.59430741100795,10.763180667856009,0.4808319000003394,PASS
SCHO_NFTF,F14,17,1016,4025417,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038379615147,438.10288921782666,0.9980038379615147,0.530422499999986,PASS
SCHO_NFTF,F14,19,1018,4025419,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038413864124,2.286243956447089,0.9980038413864124,0.4807126999949105,PASS
SCHO_NFTF,F14,20,1019,4025420,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038384900684,179.17713904158902,0.9980038384900684,0.48279760000878014,PASS
SCHO_NFTF,F14,21,1020,4025421,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135966,87.51907188492201,12.670505811135966,0.4683345000084955,PASS
SCHO_NFTF,F14,22,1021,4025422,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051569531893,29.199725330593285,2.9821051569531893,0.4735722000041278,PASS
SCHO_NFTF,F14,24,1023,4025424,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180667288685,294.0509123316119,10.763180667288685,0.48412750000716187,PASS
SCHO_NFTF,F14,23,1022,4025423,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568237165,9.804625661988586,2.9821051568237165,0.4866959999926621,PASS
SCHO_NFTF,F14,26,1025,4025426,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.998003839212948,421.40232505995556,0.998003839212948,0.45824869998614304,PASS
SCHO_NFTF,F14,25,1024,4025425,30,500,2,-65.536000000000001,65.536000000000001,1.0,12.670505811135877,320.00268640700443,12.670505811135877,0.476865300006466,PASS
SCHO_NFTF,F14,28,1027,4025428,30,500,2,-65.536000000000001,65.536000000000001,1.0,10.763180667265765,160.2537413920019,10.763180667265765,0.46244869999645744,PASS
SCHO_NFTF,F14,27,1026,4025427,30,500,2,-65.536000000000001,65.536000000000001,1.0,2.9821051568174264,337.8200873186404,2.9821051568174264,0.4753017000039108,PASS
SCHO_NFTF,F15,2,1001,4025502,30,500,4,-5,5,0.0003,0.0008432958556705151,1.2717309895536486,0.0008432958556705151,0.4465301000018371,PASS
SCHO_NFTF,F15,1,1000,4025501,30,500,4,-5,5,0.0003,0.00036935339744310317,0.30191456608898665,0.00036935339744310317,0.46105749999696855,PASS
SCHO_NFTF,F14,30,1029,4025430,30,500,2,-65.536000000000001,65.536000000000001,1.0,0.9980038816571443,15.999537865751927,0.9980038816571443,0.4779338999942411,PASS
