Variant,Function,Run,OptimizerSeed,ObjectiveSeed,Population,MaxIter,Dimension,BestScore,Curve0,CurveLast,ElapsedSeconds,Status
V5,F5,2,1001,4024502,30,500,30,28.64230324415114,265509719.66763252,28.64230324415114,1.8457666000031168,PASS
V5,F5,3,1002,4024503,30,500,30,26.711592204135204,290152790.99322855,26.711592204135204,1.9033202999999048,PASS
V5,F5,6,1005,4024506,30,500,30,27.986054810712886,275607877.05815667,27.986054810712886,2.113307799998438,PASS
V5,F5,5,1004,4024505,30,500,30,28.80468113068543,264814459.6730534,28.80468113068543,2.1809149000036996,PASS
V5,F5,7,1006,4024507,30,500,30,28.824510933652114,275703968.057919,28.824510933652114,2.1086930000019493,PASS
V5,F5,8,1007,4024508,30,500,30,27.99937555177982,196990313.2842615,27.99937555177982,2.1324467999947956,PASS
V5,F5,11,1010,4024511,30,500,30,26.056079496446582,311741780.6244718,26.056079496446582,1.7636724000039976,PASS
V5,F5,9,1008,4024509,30,500,30,27.984903150885547,264277025.01725703,27.984903150885547,1.780301100006909,PASS
V5,F5,12,1011,4024512,30,500,30,28.657622386729578,135783553.73670316,28.657622386729578,1.797258899998269,PASS
V5,F5,10,1009,4024510,30,500,30,28.04127944557301,275312500.08404154,28.04127944557301,1.8202708000026178,PASS
V5,F5,15,1014,4024515,30,500,30,27.97953504492064,199986599.631898,27.97953504492064,2.139067399999476,PASS
V5,F5,13,1012,4024513,30,500,30,28.985068500964097,223922765.9861003,28.985068500964097,2.1757157999963965,PASS
V5,F5,16,1015,4024516,30,500,30,27.14249923293043,230963403.05164534,27.14249923293043,2.1598573999945074,PASS
V5,F5,14,1013,4024514,30,500,30,28.771122355167485,198137301.02750832,28.771122355167485,2.2060052000015276,PASS
V5,F5,18,1017,4024518,30,500,30,28.859025130354,261605126.34257632,28.859025130354,1.8130305999948177,PASS
V5,F5,17,1016,4024517,30,500,30,27.233797922112245,267563143.6435758,27.233797922112245,1.8469489999988582,PASS
V5,F5,20,1019,4024520,30,500,30,28.595332426036578,318067279.8984649,28.595332426036578,1.8822507000004407,PASS
V5,F5,19,1018,4024519,30,500,30,28.866596212968567,235011607.0552513,28.866596212968567,1.8885250000021188,PASS
V5,F5,22,1021,4024522,30,500,30,28.77122776192471,250438783.368967,28.77122776192471,2.0721673000080045,PASS
V5,F5,21,1020,4024521,30,500,30,28.809137028708275,320276562.2341088,28.809137028708275,2.1724517999973614,PASS
V5,F5,24,1023,4024524,30,500,30,28.856542727366655,272530389.63664186,28.856542727366655,2.1030094000016106,PASS
V5,F5,23,1022,4024523,30,500,30,28.00551703205017,224106822.12627918,28.00551703205017,2.120556099995156,PASS
V5,F5,26,1025,4024526,30,500,30,28.771200120475022,272825950.8696747,28.771200120475022,1.696891899991897,PASS
V5,F5,25,1024,4024525,30,500,30,28.919085956738325,197086662.74910796,28.919085956738325,1.713153999997303,PASS
V5,F5,28,1027,4024528,30,500,30,28.66345701966568,306443111.17072505,28.66345701966568,1.7340715999889653,PASS
V5,F5,27,1026,4024527,30,500,30,28.09403720117838,289149958.1576517,28.09403720117838,1.7709287999896333,PASS
V5,F5,29,1028,4024529,30,500,30,27.98136697764828,254911291.89617184,27.98136697764828,1.9821259000018472,PASS
V5,F6,1,1000,4024601,30,500,30,0.001726531916054212,67909.83159949695,0.001726531916054212,2.00146390000009,PASS
V5,F5,30,1029,4024530,30,500,30,28.65815052394188,297997041.8303026,28.65815052394188,2.039041800002451,PASS
V5,F6,2,1001,4024602,30,500,30,0.08456744454183789,70582.57089954114,0.08456744454183789,2.0096415000007255,PASS
V5,F6,4,1003,4024604,30,500,30,0.011702369535726278,71219.00386103941,0.011702369535726278,1.6568251999851782,PASS
V5,F6,3,1002,4024603,30,500,30,0.0047489519377375364,71353.455751133,0.0047489519377375364,1.7116744999948423,PASS
V5,F6,5,1004,4024605,30,500,30,0.00011188258596354174,71208.03386246378,0.00011188258596354174,1.7699097999866353,PASS
V5,F6,6,1005,4024606,30,500,30,0.005920781959778686,68955.29999951718,0.005920781959778686,1.7816515000158688,PASS
V5,F6,8,1007,4024608,30,500,30,0.20389302541751575,54162.957873925516,0.20389302541751575,1.98415639999439,PASS
V5,F6,7,1006,4024607,30,500,30,0.016047371134591544,70011.4366295226,0.016047371134591544,2.0445526000112295,PASS
V5,F6,10,1009,4024610,30,500,30,0.012408199304918661,68295.92181788973,0.012408199304918661,2.02930870000273,PASS
V5,F6,9,1008,4024609,30,500,30,0.0022974956375055268,70501.21762803209,0.0022974956375055268,2.0476141999824904,PASS
V5,F6,11,1010,4024611,30,500,30,0.03505632125467061,79935.06488261481,0.03505632125467061,1.6720973000046797,PASS
V5,F6,14,1013,4024614,30,500,30,2.795625823702431,66078.30058116298,2.795625823702431,1.6549789999844506,PASS
V5,F6,13,1012,4024613,30,500,30,0.08519590284495797,68881.92519101789,0.08519590284495797,1.6931174999917857,PASS
V5,F6,12,1011,4024612,30,500,30,0.03901591532698756,60343.443806650605,0.03901591532698756,1.7058796999917831,PASS
V5,F6,16,1015,4024616,30,500,30,1.0949467428189613e-05,61089.234661411996,1.0949467428189613e-05,1.9225725999858696,PASS
V5,F6,15,1014,4024615,30,500,30,0.18610496466017207,62157.94499673396,0.18610496466017207,1.9926249999844003,PASS
V5,F6,17,1016,4024617,30,500,30,0.09746203922025325,73031.55585073962,0.09746203922025325,2.012684299988905,PASS
V5,F6,18,1017,4024618,30,500,30,0.056680542441156105,70606.59378046433,0.056680542441156105,2.0251785999862477,PASS
V5,F6,21,1020,4024621,30,500,30,0.23981013849824578,81635.30658606326,0.23981013849824578,1.8108647000044584,PASS
V5,F6,19,1018,4024619,30,500,30,2.5154857621927746,59960.68287322056,2.5154857621927746,1.8451480999938212,PASS
V5,F6,22,1021,4024622,30,500,30,1.0279552726750338,64215.54876603678,1.0279552726750338,1.8472452000132762,PASS
V5,F6,20,1019,4024620,30,500,30,0.07553907486829413,79344.06586895653,0.07553907486829413,1.874921100010397,PASS
V5,F6,23,1022,4024623,30,500,30,0.010255159892258024,78086.57507584567,0.010255159892258024,1.9049753999861423,PASS
V5,F6,24,1023,4024624,30,500,30,0.01308536353396662,72276.33926858637,0.01308536353396662,1.9273085999884643,PASS
V5,F6,25,1024,4024625,30,500,30,0.12101170959689975,56465.69237297281,0.12101170959689975,1.9177252000081353,PASS
V5,F6,26,1025,4024626,30,500,30,3.890118198444954e-07,67862.6591007802,3.890118198444954e-07,1.9333470000128727,PASS
V5,F6,27,1026,4024627,30,500,30,1.4605680776787864,68320.91352360474,1.4605680776787864,1.761107099999208,PASS
V5,F6,29,1028,4024629,30,500,30,0.1699176749406598,66095.4100418736,0.1699176749406598,1.7698469999886584,PASS
V5,F6,28,1027,4024628,30,500,30,0.0037746401426686648,71067.99746945646,0.0037746401426686648,1.7778421999828424,PASS
V5,F6,30,1029,4024630,30,500,30,0.033522507979985655,77102.38991476683,0.033522507979985655,1.8193268000031821,PASS
V5,F7,2,1001,4024702,30,500,30,6.837286203809079e-05,129.07738590868695,6.837286203809079e-05,2.2313580000190996,PASS
V5,F7,4,1003,4024704,30,500,30,7.080694142436172e-05,120.0123686763614,7.080694142436172e-05,2.2198952000180725,PASS
V5,F7,1,1000,4024701,30,500,30,9.45915362848826e-06,132.24256505296452,9.45915362848826e-06,2.300473899987992,PASS
V5,F7,3,1002,4024703,30,500,30,1.6784381334677967e-05,106.8866083511403,1.6784381334677967e-05,2.3169220999989193,PASS
V5,F7,7,1006,4024707,30,500,30,8.514306014872908e-05,109.43532753152996,8.514306014872908e-05,1.7549491999961901,PASS
V5,F7,6,1005,4024706,30,500,30,0.0002044215615785161,95.90377798740067,0.0002044215615785161,1.775913599994965,PASS
V5,F7,5,1004,4024705,30,500,30,0.0002432252979321925,128.77654886785405,0.0002432252979321925,1.8238483000022825,PASS
V5,F7,8,1007,4024708,30,500,30,9.530159643600378e-05,89.84776718932376,9.530159643600378e-05,1.87954539997736,PASS
V5,F7,10,1009,4024710,30,500,30,8.368433869609948e-05,124.61338032043707,8.368433869609948e-05,2.1437770999909844,PASS
V5,F7,9,1008,4024709,30,500,30,1.5447923321199042e-05,112.92200132609992,1.5447923321199042e-05,2.198449800023809,PASS
V5,F7,11,1010,4024711,30,500,30,0.00021914311776938256,145.50908467686799,0.00021914311776938256,2.283046299999114,PASS
V5,F7,12,1011,4024712,30,500,30,0.00014672705711848977,88.02744560759177,0.00014672705711848977,2.2261641999939457,PASS
V5,F7,13,1012,4024713,30,500,30,4.457786551659293e-05,109.2388515683827,4.457786551659293e-05,1.7837627000117209,PASS
V5,F7,16,1015,4024716,30,500,30,0.00014586593514698265,118.50476153098273,0.00014586593514698265,1.7652250000101048,PASS
V5,F7,14,1013,4024714,30,500,30,2.820717814733256e-05,125.18640614897903,2.820717814733256e-05,1.793371500010835,PASS
V5,F7,15,1014,4024715,30,500,30,4.9591094465339935e-06,99.80960290906447,4.9591094465339935e-06,1.789170500007458,PASS
V5,F7,18,1017,4024718,30,500,30,0.00021633445300472953,146.54341813360404,0.00021633445300472953,2.120710199989844,PASS
V5,F7,17,1016,4024717,30,500,30,0.00057313278933524,142.86321654785507,0.00057313278933524,2.1733026999863796,PASS
V5,F7,20,1019,4024720,30,500,30,2.578350350601617e-05,134.11199381657298,2.578350350601617e-05,2.192904700001236,PASS
V5,F7,19,1018,4024719,30,500,30,0.00021026431482795704,129.37924729813335,0.00021026431482795704,2.2234473999997135,PASS
V5,F7,22,1021,4024722,30,500,30,7.447946452421306e-05,97.89929812706661,7.447946452421306e-05,1.7728843000077177,PASS
V5,F7,21,1020,4024721,30,500,30,7.261338490871516e-05,134.48686620550905,7.261338490871516e-05,1.8177167999965604,PASS
V5,F7,23,1022,4024723,30,500,30,5.6976333538738544e-05,133.0436737145348,5.6976333538738544e-05,1.8253189999959432,PASS
V5,F7,24,1023,4024724,30,500,30,0.00013413908657777807,134.83866130923477,0.00013413908657777807,1.843875399994431,PASS
V5,F7,28,1027,4024728,30,500,30,3.238470623567746e-05,93.82607923366973,3.238470623567746e-05,2.165131499990821,PASS
V5,F7,26,1025,4024726,30,500,30,6.071988832667685e-05,144.99096006092753,6.071988832667685e-05,2.206223700020928,PASS
V5,F7,25,1024,4024725,30,500,30,0.00018987324554264884,105.12427574420931,0.00018987324554264884,2.3333593000133988,PASS
V5,F7,27,1026,4024727,30,500,30,0.00019470491795281486,135.53438780914385,0.00019470491795281486,2.326961000013398,PASS
V5,F7,29,1028,4024729,30,500,30,1.0751409406872803e-05,162.80296180734086,1.0751409406872803e-05,2.008734100003494,PASS
V5,F8,2,1001,4024802,30,500,30,-5299.129330283742,-2690.889994276502,-5299.129330283742,2.030954499990912,PASS
V5,F8,1,1000,4024801,30,500,30,-6047.703419578147,-2451.876014434408,-6047.703419578147,2.0487333000055514,PASS
V5,F7,30,1029,4024730,30,500,30,0.000128178818000646,130.6949254804745,0.000128178818000646,2.0529062999994494,PASS
V5,F8,3,1002,4024803,30,500,30,-5143.470475311303,-1692.1826887752877,-5143.470475311303,2.3667428999906406,PASS
V5,F8,4,1003,4024804,30,500,30,-5224.854867688941,-2110.3517025625324,-5224.854867688941,2.366208799998276,PASS
V5,F8,5,1004,4024805,30,500,30,-8989.595521933243,-1605.4114947545195,-8989.595521933243,2.3623270000098273,PASS
V5,F8,6,1005,4024806,30,500,30,-11665.127367418236,-3595.6367869269293,-11665.127367418236,2.4002081000071485,PASS
V5,F8,9,1008,4024809,30,500,30,-5828.450528089994,-2337.3316623373657,-5828.450528089994,1.7784585000190418,PASS
V5,F8,7,1006,4024807,30,500,30,-9015.519216118486,-1885.772866590057,-9015.519216118486,1.8331069000123534,PASS
V5,F8,8,1007,4024808,30,500,30,-8253.81049685008,-1726.090940377079,-8253.81049685008,1.9101412000018172,PASS
V5,F8,10,1009,4024810,30,500,30,-6026.841758672334,-2623.8232741546635,-6026.841758672334,1.9068827999872155,PASS
V5,F8,11,1010,4024811,30,500,30,-5036.739629222879,-1813.4049915384448,-5036.739629222879,1.9811671000206843,PASS
V5,F8,12,1011,4024812,30,500,30,-5465.931590285007,-2334.5511967809016,-5465.931590285007,2.0043760999978986,PASS
V5,F8,13,1012,4024813,30,500,30,-5758.444035915572,-2026.2048410858288,-5758.444035915572,1.9402523000026122,PASS
V5,F8,14,1013,4024814,30,500,30,-10818.852122732593,-1526.011739420307,-10818.852122732593,1.985786500008544,PASS
V5,F8,15,1014,4024815,30,500,30,-4597.617752086166,-1577.9245638457974,-4597.617752086166,1.809709399996791,PASS
V5,F8,16,1015,4024816,30,500,30,-6010.667627776939,-1774.4957618865303,-6010.667627776939,1.8259489000192843,PASS
V5,F8,17,1016,4024817,30,500,30,-8481.312128830052,-3022.774183385613,-8481.312128830052,1.898055800003931,PASS
V5,F8,18,1017,4024818,30,500,30,-12537.222701990571,-1613.727286315913,-12537.222701990571,1.9613805999979377,PASS
V5,F8,20,1019,4024820,30,500,30,-4797.520034485213,-1937.2091609434265,-4797.520034485213,2.0193474999978207,PASS
V5,F8,22,1021,4024822,30,500,30,-5615.930040884716,-1439.3070195018026,-5615.930040884716,2.066789200005587,PASS
V5,F8,19,1018,4024819,30,500,30,-4773.656853662033,-2231.4411955724777,-4773.656853662033,2.272041199990781,PASS
V5,F8,21,1020,4024821,30,500,30,-5336.334182380505,-2248.510909834675,-5336.334182380505,2.1449430999928154,PASS
V5,F8,24,1023,4024824,30,500,30,-10995.67987090544,-1788.751013337049,-10995.67987090544,1.7384120000060648,PASS
V5,F8,26,1025,4024826,30,500,30,-9003.305327375001,-1895.6942306135086,-9003.305327375001,1.753080599999521,PASS
V5,F8,23,1022,4024823,30,500,30,-5435.609070757397,-2698.531601043908,-5435.609070757397,1.9332094000128563,PASS
V5,F8,25,1024,4024825,30,500,30,-7780.953623788029,-2207.6192588415524,-7780.953623788029,1.929060099995695,PASS
V5,F8,28,1027,4024828,30,500,30,-12559.347206011582,-1823.0140943969723,-12559.347206011582,2.0497896000160836,PASS
V5,F8,27,1026,4024827,30,500,30,-4098.901904184803,-1646.4051333176737,-4098.901904184803,2.1738736999977846,PASS
V5,F8,30,1029,4024830,30,500,30,-7641.730126336689,-1702.2535651780167,-7641.730126336689,2.1103413999953773,PASS
V5,F8,29,1028,4024829,30,500,30,-8574.6499977355,-1854.1744144476797,-8574.6499977355,2.1765499000030104,PASS
V5,F9,2,1001,4024902,30,500,30,0.0,384.5497490364953,0.0,1.8000489999831188,PASS
V5,F9,3,1002,4024903,30,500,30,0.0,424.39485150190137,0.0,1.837650900008157,PASS
V5,F9,1,1000,4024901,30,500,30,0.0,464.87493101018356,0.0,1.887548800004879,PASS
V5,F9,4,1003,4024904,30,500,30,0.0,439.61790434394305,0.0,1.8920663000026252,PASS
V5,F9,5,1004,4024905,30,500,30,0.0,448.7388944016657,0.0,2.075637200003257,PASS
V5,F9,6,1005,4024906,30,500,30,0.0,439.91283939992803,0.0,2.119069700012915,PASS
V5,F9,7,1006,4024907,30,500,30,0.0,431.59183701137,0.0,2.090067299985094,PASS
V5,F9,8,1007,4024908,30,500,30,0.0,365.8391088248434,0.0,2.11744999999064,PASS
V5,F9,10,1009,4024910,30,500,30,0.0,467.3571333335915,0.0,1.817665799986571,PASS
V5,F9,11,1010,4024911,30,500,30,0.0,447.2888938374598,0.0,1.9084582999930717,PASS
V5,F9,9,1008,4024909,30,500,30,0.0,448.1773913088544,0.0,1.9320295999932569,PASS
V5,F9,12,1011,4024912,30,500,30,0.0,441.073286920272,0.0,1.9409492000122555,PASS
V5,F9,13,1012,4024913,30,500,30,0.0,434.02220260833974,0.0,2.012635599996429,PASS
V5,F9,14,1013,4024914,30,500,30,0.0,440.91474681676505,0.0,1.9757648000086192,PASS
V5,F9,16,1015,4024916,30,500,30,0.0,433.86281469045554,0.0,1.9823918000038248,PASS
V5,F9,15,1014,4024915,30,500,30,0.0,466.36406583587524,0.0,2.0397783999796957,PASS
V5,F9,19,1018,4024919,30,500,30,0.0,414.6138424388559,0.0,1.844967799988808,PASS
V5,F9,17,1016,4024917,30,500,30,0.0,422.02779107708176,0.0,1.914620700001251,PASS
V5,F9,18,1017,4024918,30,500,30,0.0,469.76371664050794,0.0,1.9351342999725603,PASS
V5,F9,20,1019,4024920,30,500,30,0.0,458.030531975015,0.0,1.9361488999857102,PASS
V5,F9,21,1020,4024921,30,500,30,0.0,465.26417440798247,0.0,2.003420699998969,PASS
V5,F9,24,1023,4024924,30,500,30,0.0,433.79837842386155,0.0,1.93297110000276,PASS
V5,F9,23,1022,4024923,30,500,30,0.0,446.64097601097,0.0,1.9887584000243805,PASS
V5,F9,22,1021,4024922,30,500,30,0.0,441.34049530442945,0.0,2.0682289999967907,PASS
V5,F9,25,1024,4024925,30,500,30,0.0,408.9701533118642,0.0,1.8098873000126332,PASS
V5,F9,26,1025,4024926,30,500,30,0.0,473.6616560879741,0.0,1.8628994000027888,PASS
V5,F9,27,1026,4024927,30,500,30,0.0,446.03906557516507,0.0,1.93978220000281,PASS
V5,F9,28,1027,4024928,30,500,30,0.0,447.3494195224039,0.0,1.9861534000083338,PASS
V5,F9,29,1028,4024929,30,500,30,0.0,455.002187468864,0.0,2.0247002000105567,PASS
V5,F10,1,1000,4025001,30,500,30,4.440892098500626e-16,20.764880617738655,4.440892098500626e-16,2.072447699989425,PASS
V5,F9,30,1029,4024930,30,500,30,0.0,479.83128968283097,0.0,2.176713499997277,PASS
V5,F10,2,1001,4025002,30,500,30,4.440892098500626e-16,20.80923383013385,4.440892098500626e-16,2.1379327000177,PASS
V5,F10,4,1003,4025004,30,500,30,4.440892098500626e-16,20.685941618453114,4.440892098500626e-16,1.8037381000176538,PASS
V5,F10,6,1005,4025006,30,500,30,4.440892098500626e-16,20.739339682394206,4.440892098500626e-16,1.9271556999883614,PASS
V5,F10,3,1002,4025003,30,500,30,4.440892098500626e-16,20.70259726914545,4.440892098500626e-16,1.969452999997884,PASS
V5,F10,5,1004,4025005,30,500,30,4.440892098500626e-16,20.753180108678922,4.440892098500626e-16,1.9602905999927316,PASS
V5,F10,7,1006,4025007,30,500,30,4.440892098500626e-16,20.677331650145728,4.440892098500626e-16,2.0302473999909125,PASS
V5,F10,9,1008,4025009,30,500,30,4.440892098500626e-16,20.6623323028609,4.440892098500626e-16,2.0614277999848127,PASS
V5,F10,8,1007,4025008,30,500,30,4.440892098500626e-16,20.30938002246911,4.440892098500626e-16,2.1721145999908913,PASS
V5,F10,10,1009,4025010,30,500,30,4.440892098500626e-16,20.764014980012245,4.440892098500626e-16,2.152989599999273,PASS
V5,F10,12,1011,4025012,30,500,30,4.440892098500626e-16,20.569830881242734,4.440892098500626e-16,1.8883725000196137,PASS
V5,F10,11,1010,4025011,30,500,30,4.440892098500626e-16,20.873205110265417,4.440892098500626e-16,1.9451201999909244,PASS
V5,F10,14,1013,4025014,30,500,30,4.440892098500626e-16,20.669354202190537,4.440892098500626e-16,1.9300591000064742,PASS
V5,F10,13,1012,4025013,30,500,30,4.440892098500626e-16,20.566750205953976,4.440892098500626e-16,2.022478799975943,PASS
V5,F10,15,1014,4025015,30,500,30,4.440892098500626e-16,20.49068213407767,4.440892098500626e-16,1.9885756000003312,PASS
V5,F10,17,1016,4025017,30,500,30,4.440892098500626e-16,20.795292196710726,4.440892098500626e-16,2.031741199985845,PASS
V5,F10,16,1015,4025016,30,500,30,4.440892098500626e-16,20.64013873956227,4.440892098500626e-16,2.0659967999963555,PASS
V5,F10,18,1017,4025018,30,500,30,4.440892098500626e-16,20.8269336510937,4.440892098500626e-16,2.029456399992341,PASS
V5,F10,19,1018,4025019,30,500,30,4.440892098500626e-16,20.287777247273507,4.440892098500626e-16,1.8081795000180136,PASS
V5,F10,20,1019,4025020,30,500,30,4.440892098500626e-16,20.753576885043977,4.440892098500626e-16,1.8183262000093237,PASS
V5,F10,22,1021,4025022,30,500,30,4.440892098500626e-16,20.583645012836215,4.440892098500626e-16,1.8124777000048198,PASS
V5,F10,21,1020,4025021,30,500,30,4.440892098500626e-16,20.886822358893582,4.440892098500626e-16,1.8507412000035401,PASS
V5,F10,24,1023,4025024,30,500,30,4.440892098500626e-16,20.702337522964704,4.440892098500626e-16,2.057551699981559,PASS
V5,F10,26,1025,4025026,30,500,30,4.440892098500626e-16,20.66064456706877,4.440892098500626e-16,2.0360549000033643,PASS
V5,F10,23,1022,4025023,30,500,30,4.440892098500626e-16,20.933352404055416,4.440892098500626e-16,2.1027184999838937,PASS
V5,F10,25,1024,4025025,30,500,30,4.440892098500626e-16,20.640145513776236,4.440892098500626e-16,2.1140658000076655,PASS
V5,F10,27,1026,4025027,30,500,30,4.440892098500626e-16,20.70523141613285,4.440892098500626e-16,1.885484300000826,PASS
V5,F10,28,1027,4025028,30,500,30,4.440892098500626e-16,20.792506436353648,4.440892098500626e-16,1.8839274999918416,PASS
V5,F10,29,1028,4025029,30,500,30,4.440892098500626e-16,20.542581961741753,4.440892098500626e-16,1.8894175000023097,PASS
V5,F10,30,1029,4025030,30,500,30,4.440892098500626e-16,20.847870698067215,4.440892098500626e-16,1.8972949000017252,PASS
V5,F11,4,1003,4025104,30,500,30,0.0,640.6078006974948,0.0,2.020264099992346,PASS
V5,F11,1,1000,4025101,30,500,30,0.0,611.291864520307,0.0,2.202004799997667,PASS
V5,F11,2,1001,4025102,30,500,30,0.0,639.1480611503106,0.0,2.2243900999892503,PASS
V5,F11,3,1002,4025103,30,500,30,0.0,643.4385152741779,0.0,2.283592399995541,PASS
V5,F11,6,1005,4025106,30,500,30,0.0,620.4511952126913,0.0,1.8428775000211317,PASS
V5,F11,5,1004,4025105,30,500,30,0.0,644.4520744510511,0.0,1.9064900999946985,PASS
V5,F11,8,1007,4025108,30,500,30,0.0,487.5405080335636,0.0,1.9710676000104286,PASS
V5,F11,7,1006,4025107,30,500,30,0.0,632.8296368484805,0.0,1.9751191000104882,PASS
V5,F11,9,1008,4025109,30,500,30,0.0,639.6684312970408,0.0,2.375973200018052,PASS
V5,F11,10,1009,4025110,30,500,30,0.0,616.7396630786404,0.0,2.32666920000338,PASS
V5,F11,11,1010,4025111,30,500,30,0.0,718.9807578130838,0.0,2.3476796000031754,PASS
V5,F11,12,1011,4025112,30,500,30,0.0,542.9069981974286,0.0,2.4434903000073973,PASS
V5,F11,14,1013,4025114,30,500,30,0.0,591.7962883432442,0.0,2.0395308000152,PASS
V5,F11,13,1012,4025113,30,500,30,0.0,618.2400358748203,0.0,2.0571510000154376,PASS
V5,F11,15,1014,4025115,30,500,30,0.0,563.9367128903148,0.0,2.0502492999949027,PASS
V5,F11,16,1015,4025116,30,500,30,0.0,549.6853975606296,0.0,2.045847399975173,PASS
V5,F11,18,1017,4025118,30,500,30,0.0,635.4820188150104,0.0,2.309662399988156,PASS
V5,F11,17,1016,4025117,30,500,30,0.0,658.3681797175631,0.0,2.367623199999798,PASS
V5,F11,19,1018,4025119,30,500,30,0.0,538.2294864301934,0.0,2.356636000011349,PASS
V5,F11,20,1019,4025120,30,500,30,0.0,711.0659999459813,0.0,2.3655870000075083,PASS
V5,F11,23,1022,4025123,30,500,30,0.0,701.8372771154101,0.0,1.824966999993194,PASS
V5,F11,22,1021,4025122,30,500,30,0.0,579.5492680434852,0.0,1.856512099999236,PASS
V5,F11,24,1023,4025124,30,500,30,0.0,649.0261533705124,0.0,1.8602981000149157,PASS
V5,F11,21,1020,4025121,30,500,30,0.0,738.5383591240958,0.0,1.9389372000005096,PASS
V5,F11,25,1024,4025125,30,500,30,0.0,508.02875095473263,0.0,2.00516709999647,PASS
V5,F11,27,1026,4025127,30,500,30,0.0,614.144178110117,0.0,1.9885848999838345,PASS
V5,F11,26,1025,4025126,30,500,30,0.0,609.8881515490872,0.0,2.0723628000123426,PASS
V5,F11,28,1027,4025128,30,500,30,0.0,642.5333046872523,0.0,2.0207750000117812,PASS
V5,F11,29,1028,4025129,30,500,30,0.0,595.7920700073693,0.0,1.7705186000093818,PASS
V5,F11,30,1029,4025130,30,500,30,0.0,694.8702724214163,0.0,1.808689500001492,PASS
V5,F12,1,1000,4025201,30,500,30,0.9771383198629738,577094378.3389748,0.9771383198629738,2.0189672999840695,PASS
V5,F12,2,1001,4025202,30,500,30,2.1824267662680226e-08,579099359.0880492,2.1824267662680226e-08,2.051650100009283,PASS
V5,F12,3,1002,4025203,30,500,30,0.35779631343143836,677755348.7064486,0.35779631343143836,2.1838465000037104,PASS
V5,F12,4,1003,4025204,30,500,30,7.938064871381226e-07,756082758.900649,7.938064871381226e-07,2.253176300000632,PASS
V5,F12,5,1004,4025205,30,500,30,5.983758275361446e-10,600899121.4082001,5.983758275361446e-10,2.2923090000113007,PASS
V5,F12,6,1005,4025206,30,500,30,3.3555230211090133e-07,613687382.5306401,3.3555230211090133e-07,2.275777200004086,PASS
V5,F12,7,1006,4025207,30,500,30,1.6021134641480663,669437325.0641034,1.6021134641480663,1.9620807000028435,PASS
V5,F12,8,1007,4025208,30,500,30,7.999889863956148e-07,465147296.24454856,7.999889863956148e-07,1.9643259000149556,PASS
V5,F12,10,1009,4025210,30,500,30,1.6155740954451186e-06,608345809.8432229,1.6155740954451186e-06,1.985377700009849,PASS
V5,F12,9,1008,4025209,30,500,30,5.617293568237755e-09,673649374.2265142,5.617293568237755e-09,2.0565692000091076,PASS
V5,F12,13,1012,4025213,30,500,30,2.7484774876477445e-06,409264261.74945426,2.7484774876477445e-06,2.1821788999950513,PASS
V5,F12,11,1010,4025211,30,500,30,0.24194466268290965,673700231.5011019,0.24194466268290965,2.2236890999774914,PASS
V5,F12,12,1011,4025212,30,500,30,0.628016825357324,354312759.8973637,0.628016825357324,2.270878299983451,PASS
V5,F12,14,1013,4025214,30,500,30,2.324845157242697e-08,375026164.7994268,2.324845157242697e-08,2.2469504000036977,PASS
V5,F12,17,1016,4025217,30,500,30,1.6642060921661078e-09,602516388.8524432,1.6642060921661078e-09,2.0092342999996617,PASS
V5,F12,18,1017,4025218,30,500,30,0.49024863865770807,678910232.0700809,0.49024863865770807,2.008055299986154,PASS
V5,F12,15,1014,4025215,30,500,30,0.3884077372590731,377991105.0550389,0.3884077372590731,2.048563699994702,PASS
V5,F12,16,1015,4025216,30,500,30,8.872143007588983e-07,518663474.82455194,8.872143007588983e-07,2.0448548999847844,PASS
V5,F12,20,1019,4025220,30,500,30,6.922870572453005e-08,746482921.424925,6.922870572453005e-08,2.3504575999977533,PASS
V5,F12,22,1021,4025222,30,500,30,1.4069856375164625e-09,566705999.5069873,1.4069856375164625e-09,2.4980805999948643,PASS
V5,F12,21,1020,4025221,30,500,30,2.107657613500715e-06,779891967.4951634,2.107657613500715e-06,2.507004999992205,PASS
V5,F12,19,1018,4025219,30,500,30,4.1235172767989257e-07,493317185.6586725,4.1235172767989257e-07,2.565595199994277,PASS
V5,F12,24,1023,4025224,30,500,30,1.4679549257424187,557034073.9341952,1.4679549257424187,2.061694100004388,PASS
V5,F12,23,1022,4025223,30,500,30,1.1147370210949457,527674663.0350982,1.1147370210949457,2.1296256000059657,PASS
V5,F12,26,1025,4025226,30,500,30,0.28630822008342205,655610836.8316754,0.28630822008342205,2.1122074000013527,PASS
V5,F12,25,1024,4025225,30,500,30,0.16084187286338059,459268027.30294675,0.16084187286338059,2.1505500999919605,PASS
V5,F12,27,1026,4025227,30,500,30,0.623703644823954,688380987.7444726,0.623703644823954,2.479766500007827,PASS
V5,F12,29,1028,4025229,30,500,30,2.5772333466726866e-07,694579575.2440028,2.5772333466726866e-07,2.428098800010048,PASS
V5,F12,30,1029,4025230,30,500,30,1.6326186535156303e-08,638200031.739138,1.6326186535156303e-08,2.5320314000127837,PASS
V5,F12,28,1027,4025228,30,500,30,2.0750358804788084e-08,735612073.6667887,2.0750358804788084e-08,2.6352799000160303,PASS
