ProtocolID,Algorithm,Function,Run,OptimizerSeed,ObjectiveSeed,FormalObjectiveSeed,ObjectiveSeedRole,Dim,Population,MaxIter,BestScore,BestPositionJSON,PositionAvailable,RuntimeSeconds,Provenance,SourcePath
H5_CLASSICAL_V1,GWO,F13,7,1006,5025307,5025307,IGNORED_DETERMINISTIC,30,30,500,0.6225805824779241,"[0.6718807781698181,0.00914441591223208,1.0018672010005512,0.9566010762044445,0.9894547913736146,-0.026470750832275795,0.00033518476342664637,0.9995535755987861,0.9532871445205618,0.984994671452507,1.0387177701409014,1.019416911730995,0.06498645591716617,1.0021165181549307,0.985033637282322,1.0032686859550894,-0.0016731919688494435,0.6685688230394673,0.9942867891895971,0.99613069831425,0.7849182849226665,-0.000673815287228984,0.9997969792466964,0.9980947653519326,0.8320303474370038,1.0306697597241608,1.0014989515776562,1.011093567848776,1.019889381939602,0.9354007210378397]",True,2.103853299980983,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,8,1007,5025308,5025308,IGNORED_DETERMINISTIC,30,30,500,0.8030029516709718,"[-0.0003041089463323145,0.9992911784279451,-0.002584047824593093,0.9986889871278213,0.9637906864711967,0.03549782591388396,0.0001608004263535,1.000511498084342,1.043505547123603,0.987343117165341,0.007981295356186252,0.0009982939511614523,-0.022721769317655516,1.0004168409732894,1.0297796452778296,1.0103099185943245,0.955227075738358,1.0055672090384042,1.0122387537365765,0.8902359488535735,1.0013094809023206,1.0004900269731847,1.0058401536398476,1.0008066056354807,0.9321120731334145,0.9936879274650218,1.004985656079991,1.0201728864934134,0.9913302481681612,0.0017029345986542216]",True,2.1860435999988113,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,9,1008,5025309,5025309,IGNORED_DETERMINISTIC,30,30,500,0.2343008069314516,"[0.671636808023878,1.0081823237963767,0.9530896990190373,-9.79122743979472e-05,0.6713325550165749,1.000344399109178,1.0083813003408517,1.0364088877988495,1.0064329558200689,1.0155994244943198,1.0210972474915285,0.6648641245478714,0.9955425020813427,1.0068629071255604,1.0297598631450529,0.00327649678198789,1.0006544694430703,1.0125288092899172,0.9670888355068681,0.9972820245280009,0.9925425353983176,1.001673961239539,0.961457376927374,0.9718364381675064,1.0042064734718485,0.9646323650191174,0.9668256169974455,1.0304430547276533,0.9455780960337941,1.0179814786248889]",True,2.1749092000245582,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,10,1009,5025310,5025310,IGNORED_DETERMINISTIC,30,30,500,0.6816710555431585,"[0.03838380133635811,1.0018142226021851,0.8355263629877653,0.03925858644409863,0.9981465927035781,1.0169613344386093,1.0538851431866236,0.8780806414367466,0.9816597888765041,0.9120657027243523,0.9945406472707323,1.003933781212458,0.9641306181215011,-0.036255388074009055,0.9998551776347276,1.0300309174303037,0.8935738996674746,1.0010272435309162,0.857183183740366,0.988024935989321,0.9592268158251733,0.12375885182549821,1.0043726224012846,0.9136679526813523,0.9832338152879728,0.1483936857772314,0.0038235708820087283,1.0003589512198696,0.5732238637180714,0.003783666164563365]",True,2.2341473000124097,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,11,1010,5025311,5025311,IGNORED_DETERMINISTIC,30,30,500,0.43338170163351636,"[0.6700200875221851,0.9978613296916966,0.863823836001453,-0.0033350227324791593,0.6700382202775153,1.0100306665943932,0.97080513650391,0.9699716438374413,0.9961355705487874,1.0340990655097748,0.9557842298497664,0.9910794756080521,0.9732610736997408,1.0270977890402808,1.0481614695007977,0.9672886627544371,1.0441712327024677,0.9674786100401301,-0.00740315162596289,1.0002260736479622,0.0003857308899421117,0.9985331060407052,0.9954902867234514,0.9245815735646298,1.057223295867093,0.982800102120645,1.0374974304665467,0.9831725727149369,-0.023121403713686303,0.9989421832912679]",True,2.2684140999917872,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,12,1011,5025312,5025312,IGNORED_DETERMINISTIC,30,30,500,0.8401964010120623,"[0.9983238115928149,0.9453788039697071,0.9692790964763714,0.9638947574115774,0.9533837583382473,0.9660733184880607,0.998974343704787,1.0614695755720502,1.0092547229605564,0.8889156788112668,0.0018755627065887694,0.673716548364124,0.061240558625861675,0.6733657000606167,-0.00695062048856464,0.6715056612137354,-0.00348922079390222,0.670322263361153,0.9979529746324195,0.8861548418325,1.004350785898889,1.000745822200858,0.11272746690836587,0.6733129910938153,0.9957312277684981,1.0135432846879309,-0.00032100214363241285,-0.013433319318535175,-0.014920317041708197,0.9998151123301536]",True,2.268039199989289,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,13,1012,5025313,5025313,IGNORED_DETERMINISTIC,30,30,500,0.954532902667668,"[0.9983951108998244,-0.06342030401262871,0.0014112489847851748,0.9992568359595895,1.0070195810556122,0.039448505228209856,-0.014267957539853342,0.6713258481993485,0.03692849432633602,1.0009377775040214,1.061268452907812,-0.003739794152674957,0.668755624029521,0.6980387597353825,0.7371616289743148,1.0138985864372432,0.9644853832174384,1.0176949074385406,0.000478733688418154,0.9995247535270582,1.010427557731375,0.8287812538430339,0.9973467978932432,0.9566865192275743,0.7754942875374703,0.9878124262777975,1.0507170380918591,0.0022404904993022744,0.011374926280992126,1.0003140037327984]",True,2.2440699000144377,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,14,1013,5025314,5025314,IGNORED_DETERMINISTIC,30,30,500,0.34664685701153836,"[0.6702910464326252,1.0039082262147128,1.0078586374852117,1.0565896251290345,1.033017709726298,0.9727964657395235,0.0015855438428368934,1.3279814665396235,0.9982164669485138,0.9700043452266197,0.9767485125469539,0.9905724833911408,1.0063188679730082,1.0343252724504184,0.9953984968287557,1.0281778367231675,0.9974931090000894,1.0341702715995218,0.9745714661802088,0.9893067196004104,0.8804229881559298,-0.010670062337590061,1.0000726789374648,0.9865515464447953,0.9676349907477605,1.0235882375936154,1.0077718837265772,1.0143683284995504,-0.003351762448150577,0.6702394145897462]",True,2.2662493999814615,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,15,1014,5025315,5025315,IGNORED_DETERMINISTIC,30,30,500,0.5379480487116176,"[1.0005371299490757,-0.030589093335642855,1.0008911149989361,0.8285131701836629,0.977747472275636,1.005393853216874,0.9504606874368134,1.0805237761321225,0.9424389911962597,-0.0034466984584658887,1.0004175161033482,-0.0025300709357812348,0.6716414968508504,0.7065192335495641,1.0004898072119879,0.8100261320942278,0.001884051000028154,1.0021560481090457,0.9485589273168694,1.04234547956413,0.986870201419561,1.0753758592041294,0.9679169631493713,0.9575393989025146,0.9730721395915918,0.9491333199177213,1.0262131030398398,0.005130945547268949,1.0003967857933656,1.0760475163840522]",True,2.1073356000124477,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,16,1015,5025316,5025316,IGNORED_DETERMINISTIC,30,30,500,0.20411585593748885,"[1.002522073326136,1.0172418559025835,0.9677896278821082,0.9954158814784844,1.015217603803783,0.9934973119115064,1.018461762555818,1.012215502515041,0.9677835559175142,1.0199144517402854,1.0494010474185327,0.9883876307281668,1.012958743556674,0.996872249153844,0.9270028398239255,-0.013329190274410728,1.0012130857911752,0.9683050738013336,1.0343600440575882,1.013665464369333,0.9677941389441838,1.0147361294912678,1.0460927994636553,0.980481818624217,1.0171594990967847,0.004917978123946717,1.000837929179881,1.0032355787527445,0.9316179182536346,0.9940283985004813]",True,2.0268445999827236,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,17,1016,5025317,5025317,IGNORED_DETERMINISTIC,30,30,500,0.41085481471837365,"[0.9994371787025568,-0.04328880608505445,0.9998320346046329,1.0236681557802834,0.9815949718206535,0.9892851605045756,0.9181970965074712,0.9939890747516366,0.08026253256478905,0.03965263436961843,0.6711757295572278,0.0003961129750414364,1.0012893511379843,1.015059562143869,1.078091951433562,1.017836725572502,0.9051214454369368,0.9973905561188197,0.9922999481424332,1.0005059813793984,0.9936619637707941,0.9988522352708203,0.9917592350213572,1.0237907828630852,0.9891705877053592,0.9970615559018485,0.9753242563768291,0.9358408040287666,1.000882619283548,0.9854618460350993]",True,2.040287100011483,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,18,1017,5025318,5025318,IGNORED_DETERMINISTIC,30,30,500,0.6387771524805896,"[1.3301169967304014,0.9963879413031022,0.9629150305996936,0.9453828467475863,1.0429815715789355,0.17930051039115905,0.009505149070579581,0.014603738365964541,0.9997378722863598,0.9847075516944087,1.028075429409717,0.9356090454318103,0.9860955478309803,0.943412394060598,0.9716048737102269,0.8361712090759347,0.9718596463011137,0.9578066381369799,0.8819812930147496,0.041561790683683215,0.6695890770486779,1.011211900437315,-0.12434130126896319,1.0005626557526905,0.4839476542930978,0.0077462059963139375,1.0007786816316921,1.0046169192456131,0.8843826551750907,0.9989052982971245]",True,1.9964125000115018,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,19,1018,5025319,5025319,IGNORED_DETERMINISTIC,30,30,500,0.7119656781675088,"[0.6708871817135452,0.9954039534868908,0.9582666090060535,1.0069637576451587,0.8743644631721526,0.9820115163112018,0.9560122579177198,0.9708681837423438,0.9578702542212146,1.04678799658422,1.0463525217124323,0.01230126041512615,0.014197346842944469,0.9988861532901968,-0.02264791982403888,1.3321037442885653,0.0014591862329926435,1.0010297709216143,0.14920419155462197,0.6697991569496707,0.9888036513724471,0.04741439088182756,1.329236889723682,1.0003909157103752,1.122887571101726,1.0142272728680128,0.9972411438756256,0.9498888811246857,1.06968549027321,0.007710105212261204]",True,1.9212641000049189,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,20,1019,5025320,5025320,IGNORED_DETERMINISTIC,30,30,500,0.21308548730966204,"[0.6699469395513432,1.0000231143532279,0.9384761970287467,0.9999338765749842,1.0202718100283457,1.0327560110835081,0.03033821747848503,0.9996693843365319,1.0094670047267458,1.0089737145729103,1.0283535399445858,0.9915257428533112,1.0373206612507428,1.0441541618518644,0.993209707098492,0.971751914416704,1.0292336981554937,1.0213137163839494,1.0588842403150027,-0.028764982479003002,0.9995850656562645,1.008086642826845,1.0084987190401282,0.9722442904242915,0.9863353205746263,0.9864849218449967,1.0103530973343868,0.9714207916729775,0.9744828433259901,0.9468336215056148]",True,1.911144100013189,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,21,1020,5025321,5025321,IGNORED_DETERMINISTIC,30,30,500,0.822986885773302,"[-0.0016570457534357819,0.6702988856709401,0.99766156719042,-0.01065199554505041,0.67153419699259,0.9830622591959487,0.9895167065082608,0.9318967468296459,-0.00016634984514393494,0.6699952766750003,1.0007570771235315,1.0283992163421365,0.00800014463538288,0.031365778507320564,0.6683341024970714,1.0003580257340312,0.9854564637897195,0.7477861648252855,0.9852489085930484,1.010212103269873,0.9540944245904427,0.2437825135994817,0.001287561056554306,1.0009238635875954,1.0303288164603395,0.9834140460571587,0.999709590680176,-0.00010843054220926238,0.6724383229136586,0.9970384213226486]",True,1.9764289999729954,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,22,1021,5025322,5025322,IGNORED_DETERMINISTIC,30,30,500,0.44535518822401604,"[0.3414307202010554,-0.007420438533199011,0.6705348611239424,1.0035520610516155,0.9812143110625159,1.033832381957071,1.0134021783277822,0.9862622017477735,1.006047055423841,0.9779722832614756,0.9332726185319609,0.012502731251232363,0.02166468696841217,0.6716093853022042,1.0014185533295734,1.0029517561887242,1.0053918840580172,0.9523564000845961,1.005007240200696,0.1095686368727532,0.9984661437900195,1.0066780100139665,1.0202523271741806,1.0095674165478412,0.9999432895313243,0.9847462207693933,1.024277411049377,0.9747464558205089,0.9919400180727784,1.003142565129796]",True,1.939316800009692,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,23,1022,5025323,5025323,IGNORED_DETERMINISTIC,30,30,500,0.692347022893615,"[0.0035535263013759272,0.01132001846928059,0.003441458791967443,0.999924428242943,1.020274568227831,1.0238342888446532,0.970520313802214,0.07648660853364374,0.01707988984968166,0.0012781606491038796,0.9999419435048673,0.9689975903022728,1.0286695684620302,0.9905547255217896,0.9741688670698158,0.9983050329833785,1.0264359302757284,0.9906339666929947,0.006887679128362409,0.6717338598540404,0.9985607777704223,0.9701740775326266,1.036264195268657,0.9835312754569486,0.9784453702538842,0.9792466390755835,1.034427025942172,1.000836284347975,1.0328656014931157,1.0130347754826432]",True,1.9704938000068069,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,24,1023,5025324,5025324,IGNORED_DETERMINISTIC,30,30,500,0.8328446557653804,"[0.9994835562475147,1.0458681118279862,0.9843717188905483,0.9880842444798478,1.0264009153402036,0.9959622547836262,1.0849573488405488,-0.007577865778306697,0.023596033334404007,1.0019587331612712,1.0370941391615418,-0.04872007151693808,0.023216321977360826,0.9990346856358346,0.9785134421827552,0.9510377511202687,0.9682149995538952,1.0140142047787257,0.9008164472917989,0.758671823313655,-0.004434297956163975,0.6677002132121889,0.0010955587914826738,1.0000027363374586,0.9689405430063375,-0.0010606329338572792,0.013278029364434986,1.0040383557629482,0.9476703589435279,1.0032216926014523]",True,1.9342291999782901,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,25,1024,5025325,5025325,IGNORED_DETERMINISTIC,30,30,500,0.2101680325842395,"[0.6696543496933277,0.9997894318776329,0.9897633701969695,0.9923719652078238,0.9955351934200424,0.9815007707605611,0.9804107934514105,0.977490766060254,1.029997869366251,1.001247181995174,0.996336696389499,1.0063244244195144,0.011536066958638716,1.00029895196219,0.9815457744609059,1.023275814632826,-0.0028509422975642566,1.0004091313664358,0.9627891045434178,1.0070421001336765,1.027859858163718,1.0363244313844542,0.9756436256312826,0.9931070236107399,1.0093107278592763,0.9787027450739644,1.018220547131568,0.995686740893419,1.009131355194999,0.9829668278454862]",True,1.9167050000105519,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,26,1025,5025326,5025326,IGNORED_DETERMINISTIC,30,30,500,0.8138302915031268,"[0.3420314273322251,1.0014610071097356,1.0004776591340896,0.8969377440564809,1.0165579452745706,1.0445607043709266,0.9876377557420297,0.9648804788310389,0.9907634899022083,0.9801035047607346,1.0149436651668402,1.0353496093953043,1.0299267648598145,-0.0160589687320155,0.028755556855074086,0.021751348507671697,1.0002666124625803,1.0281773783419152,0.06506076564122426,-0.002532238779145567,0.999296066875227,0.9037966783622244,1.0045177615700838,1.0023094311375418,0.13658209446152306,0.009621931495184678,-0.004937474259043262,0.9995045736454601,1.0121824320905,0.9782377500013254]",True,1.958793500001775,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,27,1026,5025327,5025327,IGNORED_DETERMINISTIC,30,30,500,0.5647069320300229,"[0.9985513665304048,1.0441745081095202,1.069600613328743,0.9764240360446846,1.1493042301388867,0.02047180130339153,0.9979674720023516,0.9797780573794496,-0.002448138852907173,1.0012765670397188,1.0051584124492743,1.0828253681397209,1.0102755074124,1.1091964149228895,0.007922221031921311,1.3302385423806997,0.991033421521212,0.5982837903864485,1.0077062914909163,0.3905888414046966,0.0006585220749737644,0.9980748452028722,1.0534139357798098,0.9513961218972941,1.0357553193549178,0.9673018523374575,0.9549284160119095,1.0116882220111532,0.004170611678024963,1.0015974334523203]",True,1.9741712999821175,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,28,1027,5025328,5025328,IGNORED_DETERMINISTIC,30,30,500,0.6593318584948401,"[0.3409410729281797,-0.030325385174354097,0.9997849862493519,1.0145331316098998,0.9740550648196155,0.9578325490184524,1.0064513041435035,1.040806862327079,1.006113200351568,1.0095950229363326,0.9977050167560986,1.0121505172615708,0.017184435462866913,0.0053132212785357595,0.9989475328745859,0.9785580519321474,1.004328199367255,0.9865518393406206,0.9887086194920073,1.002701289481298,0.9219514493862567,-0.02028517163986651,0.00013502163030388624,0.999635942955682,0.9672747397355543,0.9389353599108811,-0.02035224161691702,0.9983567623653594,0.9978796009168956,1.0247460284360435]",True,1.9158251000044402,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,29,1028,5025329,5025329,IGNORED_DETERMINISTIC,30,30,500,0.6195899085010752,"[0.9996387868155182,0.9842478507297653,1.0130801313046405,1.0198636653733706,0.9900746916216191,1.0149083615939245,-0.014494628421170351,8.616361994335312e-08,0.9994695620070003,0.9998054183040782,0.0008083785614351895,-0.016581623847870392,0.009380530299378388,-0.0007330983550104456,0.6694631056965594,1.0018482543473795,0.9572806711084709,0.9821271818452099,1.0158235154999475,1.0160262510873634,1.0329078233826232,0.9664471269856062,1.0089655209793646,0.9919738074038419,0.9804851925892022,0.9819029123536019,1.0260962102414082,0.9629628435173175,0.9782691184774008,0.9971126228447785]",True,1.8917351999843959,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F13,30,1029,5025330,5025330,IGNORED_DETERMINISTIC,30,30,500,0.4365563307312056,"[0.6704062313725857,1.0019625541631687,0.9915064802485826,-0.006694138067659713,0.6703415947970339,1.0007005744792081,1.0052471073946594,0.8853704518984739,1.0219476304380977,0.9475230133388856,1.0014856111224961,0.9945854050752022,1.0323796817822224,0.9864504673279001,0.0006771343842418885,0.00010173056032654623,1.329661338712577,0.9998404359171348,1.0363823485428443,0.003819160893186551,1.0002755824294045,1.0093357890580945,0.9573196443902418,0.9929194354568729,1.0522792002990256,0.934456487614629,0.9925373757934249,1.026779023248084,0.9857726853257093,1.0292760405076526]",True,1.9768652000057045,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,1,1000,5025401,5025401,IGNORED_DETERMINISTIC,2,30,500,0.998003837944213,"[-31.982503477053985,-31.98529781109323]",True,0.4791509000060614,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,2,1001,5025402,5025402,IGNORED_DETERMINISTIC,2,30,500,0.9980038379931826,"[-31.983151348075562,-31.98673816373604]",True,0.4684750000014901,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,3,1002,5025403,5025403,IGNORED_DETERMINISTIC,2,30,500,2.9821051571128034,"[0.02659397164478064,-31.965197687396596]",True,0.45688549999613315,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,4,1003,5025404,5025404,IGNORED_DETERMINISTIC,2,30,500,10.763180667279524,"[-31.941183218040663,-0.0025324428067712104]",True,0.49422880000201985,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,5,1004,5025405,5025405,IGNORED_DETERMINISTIC,2,30,500,12.670505811135556,"[-0.027782454098981058,-0.027783267616871735]",True,0.4739779999945313,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,6,1005,5025406,5025406,IGNORED_DETERMINISTIC,2,30,500,10.763180667154764,"[-31.941330265472818,-0.010715130699222038]",True,0.4884465000068303,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,7,1006,5025407,5025407,IGNORED_DETERMINISTIC,2,30,500,2.9821051568623242,"[0.020477091047864025,-31.965207406024604]",True,0.5018181999912485,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,8,1007,5025408,5025408,IGNORED_DETERMINISTIC,2,30,500,10.76318066679963,"[-31.9412514103706,-0.023126690607874364]",True,0.46331629998167045,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,9,1008,5025409,5025409,IGNORED_DETERMINISTIC,2,30,500,2.9821051568178123,"[0.014670391724038981,-31.96519386193066]",True,0.4950346000259742,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,10,1009,5025410,5025410,IGNORED_DETERMINISTIC,2,30,500,0.998003837841259,"[-31.980405509612975,-31.97538415169741]",True,0.4870909000164829,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,11,1010,5025411,5025411,IGNORED_DETERMINISTIC,2,30,500,0.9980038378080814,"[-31.97661194868608,-31.97928045015776]",True,0.4725202999834437,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,12,1011,5025412,5025412,IGNORED_DETERMINISTIC,2,30,500,10.763180666821121,"[-31.941467918867648,-0.022557345446191004]",True,0.44175830000313,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,13,1012,5025413,5025413,IGNORED_DETERMINISTIC,2,30,500,0.9980038378842099,"[-31.975662237654575,-31.974481012234843]",True,0.4686451999878045,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,14,1013,5025414,5025414,IGNORED_DETERMINISTIC,2,30,500,2.982105156959956,"[-0.02338966648897386,-31.966077105440334]",True,0.46325819997582585,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,15,1014,5025415,5025415,IGNORED_DETERMINISTIC,2,30,500,0.9980038381383656,"[-31.98418422909201,-31.991243291004185]",True,0.4654506999941077,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,16,1015,5025416,5025416,IGNORED_DETERMINISTIC,2,30,500,12.670505811135914,"[0.027796107642351697,0.02779672772665671]",True,0.4630425999930594,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,17,1016,5025417,5025417,IGNORED_DETERMINISTIC,2,30,500,2.9821051568335677,"[0.018234669066577266,-31.965000315303588]",True,0.4674820000072941,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,18,1017,5025418,5025418,IGNORED_DETERMINISTIC,2,30,500,2.9821051569105874,"[-0.022457419250517873,-31.965421913991165]",True,0.4776871000067331,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,19,1018,5025419,5025419,IGNORED_DETERMINISTIC,2,30,500,0.9980038381068683,"[-31.990697254050332,-31.98344091022071]",True,0.4880227000103332,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,20,1019,5025420,5025420,IGNORED_DETERMINISTIC,2,30,500,2.982105156821622,"[0.016240109358315307,-31.965000068732696]",True,0.45189359999494627,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,21,1020,5025421,5025421,IGNORED_DETERMINISTIC,2,30,500,0.9980038377957854,"[-31.978850411088285,-31.978725291872482]",True,0.4811609999742359,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,22,1021,5025422,5025422,IGNORED_DETERMINISTIC,2,30,500,0.9980038382004474,"[-31.969974879509703,-31.980864953087934]",True,0.46084730001166463,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,23,1022,5025423,5025423,IGNORED_DETERMINISTIC,2,30,500,3.9682501055909802,"[15.986193172734852,-31.960849458862167]",True,0.4341182000061963,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,24,1023,5025424,5025424,IGNORED_DETERMINISTIC,2,30,500,0.9980038378355186,"[-31.97693718321374,-31.975396047256357]",True,0.4751743000233546,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,25,1024,5025425,5025425,IGNORED_DETERMINISTIC,2,30,500,0.9980038379033994,"[-31.974157890289103,-31.9819506615413]",True,0.46266569997533225,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,26,1025,5025426,5025426,IGNORED_DETERMINISTIC,2,30,500,2.9821051568272727,"[0.0006718580172448635,-31.965124506445324]",True,0.45315950000076555,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,27,1026,5025427,5025427,IGNORED_DETERMINISTIC,2,30,500,0.9980038378691054,"[-31.983095263683992,-31.976107992154187]",True,0.4707390000112355,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,28,1027,5025428,5025428,IGNORED_DETERMINISTIC,2,30,500,12.670505811135856,"[-0.027781678435242606,0.027812741045319108]",True,0.45485730000655167,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,29,1028,5025429,5025429,IGNORED_DETERMINISTIC,2,30,500,2.9821051568268175,"[0.002681438991449748,-31.964998934159713]",True,0.4704473000019789,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F14,30,1029,5025430,5025430,IGNORED_DETERMINISTIC,2,30,500,10.76318066708217,"[-31.942067341889317,-0.030552662973314163]",True,0.4644859000109136,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,1,1000,5025501,5025501,IGNORED_DETERMINISTIC,4,30,500,0.020363339841291822,"[-0.38902127223885813,-5.0,1.3014826344203803,5.0]",True,0.4311945000081323,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,2,1001,5025502,5025502,IGNORED_DETERMINISTIC,4,30,500,0.0005216860371473576,"[0.1741603457612196,1.1167202809942214,0.5179600412069553,0.4795763486648566]",True,0.42186729999957606,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,3,1002,5025503,5025503,IGNORED_DETERMINISTIC,4,30,500,0.0004359862903834797,"[0.18060736077129333,0.7153639633735365,0.3409222017337808,0.34051680898088943]",True,0.42723090000799857,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,4,1003,5025504,5025504,IGNORED_DETERMINISTIC,4,30,500,0.0203633424942298,"[-0.38892704518993987,-5.0,1.2993823993615343,5.0]",True,0.4009135999949649,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,5,1004,5025505,5025505,IGNORED_DETERMINISTIC,4,30,500,0.0005261548802601024,"[0.17408738759122044,1.1350477844345082,0.5356716465515096,0.48450085779908963]",True,0.44070919998921454,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,6,1005,5025506,5025506,IGNORED_DETERMINISTIC,4,30,500,0.00032490129985164004,"[0.18985019892366292,0.30677232737853705,0.16961117874994946,0.184306020677828]",True,0.45133069998701103,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,7,1006,5025507,5025507,IGNORED_DETERMINISTIC,4,30,500,0.0003341218120205725,"[0.1892798038063236,0.34030655607200716,0.18698022783903925,0.19740577437155138]",True,0.4477185999858193,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,8,1007,5025508,5025508,IGNORED_DETERMINISTIC,4,30,500,0.000391187931639931,"[0.18415473607368957,0.5468460712676749,0.26772398867566466,0.2785600167437387]",True,0.43567030000849627,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,9,1008,5025509,5025509,IGNORED_DETERMINISTIC,4,30,500,0.020363341434283606,"[-0.3890025432401076,-5.0,1.3024284152067187,5.0]",True,0.44083159998990595,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,10,1009,5025510,5025510,IGNORED_DETERMINISTIC,4,30,500,0.0012231814087150154,"[0.283198368513341,-5.0,-4.780182191584398,-2.71715881956078]",True,0.4404379000188783,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,11,1010,5025511,5025511,IGNORED_DETERMINISTIC,4,30,500,0.0003307560077296313,"[0.1891651983670297,0.329838169958478,0.17971454546242996,0.19348341448666465]",True,0.44136989998514764,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,12,1011,5025512,5025512,IGNORED_DETERMINISTIC,4,30,500,0.0003230254843146476,"[0.19003104181828,0.2977793833039815,0.1673441326672334,0.17993991217514363]",True,0.4647506999899633,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,13,1012,5025513,5025513,IGNORED_DETERMINISTIC,4,30,500,0.0012231986558869491,"[0.28299822215571463,-5.0,-4.777948662728101,-2.7180521912305458]",True,0.441404799988959,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,14,1013,5025514,5025514,IGNORED_DETERMINISTIC,4,30,500,0.00030913420005282513,"[0.1919153467628286,0.221799876790856,0.13426542621510804,0.14910246934986315]",True,0.44155859999591485,H5_NEW_RUN,
H5_CLASSICAL_V1,GWO,F15,15,1014,5025515,5025515,IGNORED_DETERMINISTIC,4,30,500,0.00037692483705856927,"[0.18540845863723424,0.4941511629994259,0.24907277643979567,0.25784520949375517]",True,0.4499985000002198,H5_NEW_RUN,
